OS                           : Linux-4.18.0-425.3.1.el8.x86_64-x86_64-with-glibc2.28
Python Version               : 3.9.12
CuPy Version                 : 10.6.0
CuPy Platform                : NVIDIA CUDA
NumPy Version                : 1.21.5
SciPy Version                : 1.7.3
Cython Build Version         : 0.29.24
Cython Runtime Version       : None
CUDA Root                    : /usr/local/cuda
nvcc PATH                    : /usr/local/cuda/bin/nvcc
CUDA Build Version           : 11020
CUDA Driver Version          : 11080
CUDA Runtime Version         : 11040
cuBLAS Version               : (available)
cuFFT Version                : 10502
cuRAND Version               : 10205
cuSOLVER Version             : (11, 2, 0)
cuSPARSE Version             : (available)
NVRTC Version                : (11, 4)
Thrust Version               : 101000
CUB Build Version            : 101000
Jitify Build Version         : 4a37de0
cuDNN Build Version          : (not loaded; try `import cupy.cuda.cudnn` first)
cuDNN Version                : (not loaded; try `import cupy.cuda.cudnn` first)
NCCL Build Version           : None
NCCL Runtime Version         : None
cuTENSOR Version             : None
cuSPARSELt Build Version     : None
Device 0 Name                : NVIDIA A100 80GB PCIe
Device 0 Compute Capability  : 80
Device 0 PCI Bus ID          : 0000:E3:00.0
None
Sizes of ptrain and pdot:
[(40000, 46, 46), (40000, 46, 46)]
len(theta) = 4477456
len(jac) = 84640000
 
LSMR            Least-squares solution of  Ax = b

The matrix A has 169280000 rows and 4477456 columns
damp = 0.00000000000000e+00

atol = 1.00e-08                 conlim = 1.00e+08

btol = 1.00e-08             maxiter =   100000

 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 13520 -1.14164e-01  2.040e-02  1.097e-03   9.7e-06  1.8e-06  3.0e+04  6.3e+01
 13530 -1.14208e-01  2.033e-02  1.094e-03   9.7e-06  1.8e-06  3.0e+04  6.3e+01
 13540 -1.14248e-01  2.028e-02  1.091e-03   9.7e-06  1.8e-06  3.0e+04  8.9e+01
 13550 -1.14294e-01  2.021e-02  1.088e-03   9.6e-06  1.8e-06  3.0e+04  8.7e+01
 13560 -1.14338e-01  2.014e-02  1.085e-03   9.6e-06  1.8e-06  3.0e+04  7.1e+01
 13570 -1.14381e-01  2.008e-02  1.082e-03   9.6e-06  1.8e-06  3.0e+04  7.4e+01
 13580 -1.14426e-01  2.002e-02  1.079e-03   9.6e-06  1.8e-06  3.0e+04  8.0e+01
 13590 -1.14475e-01  1.995e-02  1.076e-03   9.5e-06  1.8e-06  3.0e+04  6.2e+01
 13600 -1.14521e-01  1.988e-02  1.072e-03   9.5e-06  1.8e-06  3.0e+04  5.3e+01
 13610 -1.14567e-01  1.981e-02  1.069e-03   9.5e-06  1.8e-06  3.0e+04  6.4e+01
 13620 -1.14614e-01  1.974e-02  1.066e-03   9.4e-06  1.8e-06  3.0e+04  7.6e+01
 13630 -1.14663e-01  1.967e-02  1.062e-03   9.4e-06  1.8e-06  3.0e+04  6.3e+01
 13640 -1.14710e-01  1.960e-02  1.059e-03   9.4e-06  1.8e-06  3.0e+04  5.9e+01
 13650 -1.14760e-01  1.953e-02  1.055e-03   9.3e-06  1.8e-06  3.0e+04  7.3e+01
 13660 -1.14808e-01  1.946e-02  1.052e-03   9.3e-06  1.8e-06  3.0e+04  7.1e+01
 13670 -1.14858e-01  1.939e-02  1.048e-03   9.3e-06  1.8e-06  3.0e+04  6.7e+01
 13680 -1.14909e-01  1.931e-02  1.045e-03   9.2e-06  1.8e-06  3.0e+04  7.1e+01
 13690 -1.14960e-01  1.924e-02  1.041e-03   9.2e-06  1.8e-06  3.0e+04  7.6e+01
 13700 -1.15012e-01  1.916e-02  1.037e-03   9.1e-06  1.8e-06  3.0e+04  5.4e+01
 13710 -1.15061e-01  1.909e-02  1.034e-03   9.1e-06  1.8e-06  3.0e+04  6.2e+01
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 13720 -1.15112e-01  1.902e-02  1.030e-03   9.1e-06  1.8e-06  3.0e+04  6.5e+01
 13730 -1.15165e-01  1.894e-02  1.026e-03   9.0e-06  1.8e-06  3.0e+04  6.0e+01
 13740 -1.15216e-01  1.887e-02  1.022e-03   9.0e-06  1.8e-06  3.0e+04  5.3e+01
 13750 -1.15267e-01  1.879e-02  1.019e-03   9.0e-06  1.8e-06  3.0e+04  5.9e+01
 13760 -1.15323e-01  1.871e-02  1.015e-03   8.9e-06  1.8e-06  3.0e+04  8.0e+01
 13770 -1.15376e-01  1.864e-02  1.011e-03   8.9e-06  1.8e-06  3.0e+04  5.6e+01
 13780 -1.15427e-01  1.856e-02  1.007e-03   8.9e-06  1.8e-06  3.0e+04  5.4e+01
 13790 -1.15478e-01  1.849e-02  1.003e-03   8.8e-06  1.8e-06  3.0e+04  7.5e+01
 13800 -1.15532e-01  1.841e-02  9.991e-04   8.8e-06  1.8e-06  3.0e+04  7.1e+01
 13810 -1.15585e-01  1.834e-02  9.952e-04   8.8e-06  1.8e-06  3.0e+04  5.3e+01
 13820 -1.15638e-01  1.826e-02  9.912e-04   8.7e-06  1.8e-06  3.0e+04  5.0e+01
 13830 -1.15690e-01  1.819e-02  9.873e-04   8.7e-06  1.8e-06  3.0e+04  6.1e+01
 13840 -1.15741e-01  1.811e-02  9.834e-04   8.6e-06  1.8e-06  3.0e+04  6.9e+01
 13850 -1.15793e-01  1.804e-02  9.794e-04   8.6e-06  1.8e-06  3.0e+04  6.5e+01
 13860 -1.15845e-01  1.797e-02  9.755e-04   8.6e-06  1.8e-06  3.0e+04  6.5e+01
 13870 -1.15900e-01  1.789e-02  9.713e-04   8.5e-06  1.8e-06  3.0e+04  5.3e+01
 13880 -1.15952e-01  1.782e-02  9.673e-04   8.5e-06  1.8e-06  3.0e+04  7.0e+01
 13890 -1.16005e-01  1.774e-02  9.632e-04   8.5e-06  1.8e-06  3.0e+04  6.3e+01
 13900 -1.16058e-01  1.767e-02  9.591e-04   8.4e-06  1.8e-06  3.0e+04  4.3e+01
 13910 -1.16109e-01  1.759e-02  9.551e-04   8.4e-06  1.8e-06  3.0e+04  5.5e+01
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 13920 -1.16160e-01  1.752e-02  9.511e-04   8.4e-06  1.8e-06  3.0e+04  6.2e+01
 13930 -1.16214e-01  1.745e-02  9.469e-04   8.3e-06  1.8e-06  3.0e+04  5.2e+01
 13940 -1.16264e-01  1.738e-02  9.429e-04   8.3e-06  1.8e-06  3.0e+04  4.3e+01
 13950 -1.16312e-01  1.731e-02  9.391e-04   8.3e-06  1.8e-06  3.0e+04  5.9e+01
 13960 -1.16362e-01  1.724e-02  9.352e-04   8.2e-06  1.8e-06  3.0e+04  5.8e+01
 13970 -1.16411e-01  1.717e-02  9.313e-04   8.2e-06  1.8e-06  3.0e+04  5.4e+01
 13980 -1.16461e-01  1.710e-02  9.273e-04   8.2e-06  1.8e-06  3.0e+04  5.8e+01
 13990 -1.16511e-01  1.704e-02  9.233e-04   8.1e-06  1.8e-06  3.0e+04  5.8e+01
 14000 -1.16558e-01  1.697e-02  9.194e-04   8.1e-06  1.8e-06  3.0e+04  5.9e+01
 14010 -1.16608e-01  1.690e-02  9.154e-04   8.1e-06  1.8e-06  3.0e+04  5.1e+01
 14020 -1.16653e-01  1.684e-02  9.118e-04   8.0e-06  1.8e-06  3.0e+04  7.8e+01
 14030 -1.16699e-01  1.678e-02  9.080e-04   8.0e-06  1.8e-06  3.0e+04  7.6e+01
 14040 -1.16746e-01  1.671e-02  9.042e-04   8.0e-06  1.8e-06  3.0e+04  5.3e+01
 14050 -1.16791e-01  1.665e-02  9.005e-04   8.0e-06  1.8e-06  3.0e+04  6.2e+01
 14060 -1.16836e-01  1.659e-02  8.967e-04   7.9e-06  1.8e-06  3.0e+04  7.4e+01
 14070 -1.16880e-01  1.653e-02  8.930e-04   7.9e-06  1.8e-06  3.0e+04  5.7e+01
 14080 -1.16923e-01  1.647e-02  8.895e-04   7.9e-06  1.8e-06  3.0e+04  5.3e+01
 14090 -1.16967e-01  1.641e-02  8.858e-04   7.8e-06  1.8e-06  3.0e+04  6.1e+01
 14100 -1.17008e-01  1.636e-02  8.823e-04   7.8e-06  1.8e-06  3.0e+04  7.7e+01
 14110 -1.17049e-01  1.630e-02  8.789e-04   7.8e-06  1.8e-06  3.0e+04  7.4e+01
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 14120 -1.17091e-01  1.625e-02  8.754e-04   7.8e-06  1.8e-06  3.0e+04  5.4e+01
 14130 -1.17129e-01  1.619e-02  8.721e-04   7.7e-06  1.8e-06  3.0e+04  6.7e+01
 14140 -1.17169e-01  1.614e-02  8.687e-04   7.7e-06  1.8e-06  3.0e+04  7.3e+01
 14150 -1.17209e-01  1.609e-02  8.653e-04   7.7e-06  1.8e-06  3.0e+04  5.6e+01
 14160 -1.17248e-01  1.604e-02  8.620e-04   7.7e-06  1.8e-06  3.0e+04  4.6e+01
 14170 -1.17284e-01  1.599e-02  8.588e-04   7.6e-06  1.8e-06  3.0e+04  6.0e+01
 14180 -1.17321e-01  1.594e-02  8.557e-04   7.6e-06  1.8e-06  3.0e+04  7.7e+01
 14190 -1.17358e-01  1.589e-02  8.525e-04   7.6e-06  1.8e-06  3.0e+04  4.9e+01
 14200 -1.17392e-01  1.584e-02  8.494e-04   7.6e-06  1.8e-06  3.0e+04  5.6e+01
 14210 -1.17425e-01  1.580e-02  8.465e-04   7.5e-06  1.8e-06  3.0e+04  6.8e+01
 14220 -1.17460e-01  1.575e-02  8.435e-04   7.5e-06  1.8e-06  3.0e+04  7.7e+01
 14230 -1.17493e-01  1.571e-02  8.406e-04   7.5e-06  1.8e-06  3.0e+04  6.6e+01
 14240 -1.17526e-01  1.566e-02  8.377e-04   7.5e-06  1.8e-06  3.0e+04  6.2e+01
 14250 -1.17558e-01  1.562e-02  8.349e-04   7.5e-06  1.8e-06  3.0e+04  7.9e+01
 14260 -1.17589e-01  1.558e-02  8.321e-04   7.4e-06  1.8e-06  3.0e+04  7.1e+01
 14270 -1.17620e-01  1.554e-02  8.293e-04   7.4e-06  1.8e-06  3.0e+04  6.0e+01
 14280 -1.17649e-01  1.550e-02  8.267e-04   7.4e-06  1.8e-06  3.0e+04  6.8e+01
 14290 -1.17678e-01  1.546e-02  8.241e-04   7.4e-06  1.8e-06  3.0e+04  7.5e+01
 14300 -1.17706e-01  1.542e-02  8.215e-04   7.4e-06  1.8e-06  3.0e+04  6.8e+01
 14310 -1.17734e-01  1.539e-02  8.190e-04   7.3e-06  1.7e-06  3.0e+04  6.6e+01
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 14320 -1.17760e-01  1.535e-02  8.166e-04   7.3e-06  1.7e-06  3.0e+04  6.7e+01
 14330 -1.17788e-01  1.532e-02  8.142e-04   7.3e-06  1.7e-06  3.0e+04  7.2e+01
 14340 -1.17814e-01  1.528e-02  8.117e-04   7.3e-06  1.7e-06  3.0e+04  7.4e+01
 14350 -1.17839e-01  1.525e-02  8.094e-04   7.3e-06  1.7e-06  3.0e+04  7.0e+01
 14360 -1.17863e-01  1.522e-02  8.072e-04   7.3e-06  1.7e-06  3.0e+04  7.1e+01
 14370 -1.17889e-01  1.518e-02  8.048e-04   7.2e-06  1.7e-06  3.0e+04  7.8e+01
 14380 -1.17913e-01  1.515e-02  8.026e-04   7.2e-06  1.7e-06  3.1e+04  6.0e+01
 14390 -1.17937e-01  1.512e-02  8.004e-04   7.2e-06  1.7e-06  3.1e+04  7.6e+01
 14400 -1.17959e-01  1.509e-02  7.984e-04   7.2e-06  1.7e-06  3.1e+04  7.7e+01
 14410 -1.17982e-01  1.506e-02  7.963e-04   7.2e-06  1.7e-06  3.1e+04  8.8e+01
 14420 -1.18005e-01  1.503e-02  7.941e-04   7.2e-06  1.7e-06  3.1e+04  6.2e+01
 14430 -1.18025e-01  1.500e-02  7.922e-04   7.2e-06  1.7e-06  3.1e+04  7.1e+01
 14440 -1.18045e-01  1.497e-02  7.903e-04   7.1e-06  1.7e-06  3.1e+04  9.1e+01
 14450 -1.18065e-01  1.494e-02  7.884e-04   7.1e-06  1.7e-06  3.1e+04  7.5e+01
 14460 -1.18085e-01  1.492e-02  7.866e-04   7.1e-06  1.7e-06  3.1e+04  7.3e+01
 14470 -1.18103e-01  1.489e-02  7.848e-04   7.1e-06  1.7e-06  3.1e+04  8.3e+01
 14480 -1.18122e-01  1.487e-02  7.831e-04   7.1e-06  1.7e-06  3.1e+04  9.8e+01
 14490 -1.18140e-01  1.484e-02  7.814e-04   7.1e-06  1.7e-06  3.1e+04  8.9e+01
 14500 -1.18158e-01  1.482e-02  7.796e-04   7.1e-06  1.7e-06  3.1e+04  6.3e+01
 14510 -1.18175e-01  1.479e-02  7.780e-04   7.1e-06  1.7e-06  3.1e+04  7.7e+01
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 14520 -1.18192e-01  1.477e-02  7.764e-04   7.1e-06  1.7e-06  3.1e+04  9.9e+01
 14530 -1.18209e-01  1.475e-02  7.748e-04   7.0e-06  1.7e-06  3.1e+04  8.4e+01
 14540 -1.18225e-01  1.472e-02  7.732e-04   7.0e-06  1.7e-06  3.1e+04  7.1e+01
 14550 -1.18241e-01  1.470e-02  7.717e-04   7.0e-06  1.7e-06  3.1e+04  7.2e+01
 14560 -1.18256e-01  1.468e-02  7.702e-04   7.0e-06  1.7e-06  3.1e+04  9.9e+01
 14570 -1.18272e-01  1.466e-02  7.687e-04   7.0e-06  1.7e-06  3.1e+04  1.0e+02
 14580 -1.18287e-01  1.464e-02  7.672e-04   7.0e-06  1.7e-06  3.1e+04  8.1e+01
 14590 -1.18301e-01  1.462e-02  7.658e-04   7.0e-06  1.7e-06  3.1e+04  8.5e+01
 14600 -1.18315e-01  1.460e-02  7.644e-04   7.0e-06  1.7e-06  3.1e+04  1.1e+02
 14610 -1.18330e-01  1.458e-02  7.630e-04   7.0e-06  1.7e-06  3.1e+04  9.4e+01
 14620 -1.18343e-01  1.456e-02  7.617e-04   7.0e-06  1.7e-06  3.1e+04  7.9e+01
 14630 -1.18357e-01  1.454e-02  7.604e-04   6.9e-06  1.7e-06  3.1e+04  8.0e+01
 14640 -1.18370e-01  1.452e-02  7.591e-04   6.9e-06  1.7e-06  3.1e+04  1.1e+02
 14650 -1.18384e-01  1.450e-02  7.577e-04   6.9e-06  1.7e-06  3.1e+04  1.0e+02
 14660 -1.18396e-01  1.448e-02  7.565e-04   6.9e-06  1.7e-06  3.1e+04  8.6e+01
 14670 -1.18408e-01  1.446e-02  7.553e-04   6.9e-06  1.7e-06  3.1e+04  1.0e+02
 14680 -1.18420e-01  1.444e-02  7.541e-04   6.9e-06  1.7e-06  3.1e+04  9.5e+01
 14690 -1.18432e-01  1.442e-02  7.529e-04   6.9e-06  1.7e-06  3.1e+04  8.6e+01
 14700 -1.18444e-01  1.441e-02  7.518e-04   6.9e-06  1.7e-06  3.1e+04  8.6e+01
 14710 -1.18455e-01  1.439e-02  7.506e-04   6.9e-06  1.7e-06  3.1e+04  9.3e+01
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 14720 -1.18466e-01  1.437e-02  7.495e-04   6.9e-06  1.7e-06  3.1e+04  1.1e+02
 14730 -1.18477e-01  1.435e-02  7.484e-04   6.9e-06  1.7e-06  3.1e+04  1.1e+02
 14740 -1.18488e-01  1.434e-02  7.473e-04   6.8e-06  1.7e-06  3.1e+04  8.3e+01
 14750 -1.18499e-01  1.432e-02  7.462e-04   6.8e-06  1.7e-06  3.1e+04  1.2e+02
 14760 -1.18509e-01  1.431e-02  7.452e-04   6.8e-06  1.7e-06  3.1e+04  1.4e+02
 14770 -1.18520e-01  1.429e-02  7.441e-04   6.8e-06  1.7e-06  3.1e+04  1.2e+02
 14780 -1.18530e-01  1.427e-02  7.431e-04   6.8e-06  1.7e-06  3.1e+04  8.8e+01
 14790 -1.18540e-01  1.426e-02  7.421e-04   6.8e-06  1.7e-06  3.1e+04  1.2e+02
 14800 -1.18551e-01  1.424e-02  7.410e-04   6.8e-06  1.7e-06  3.1e+04  9.5e+01
 14810 -1.18561e-01  1.422e-02  7.399e-04   6.8e-06  1.7e-06  3.1e+04  8.7e+01
 14820 -1.18570e-01  1.421e-02  7.390e-04   6.8e-06  1.7e-06  3.1e+04  1.0e+02
 14830 -1.18580e-01  1.419e-02  7.380e-04   6.8e-06  1.7e-06  3.1e+04  9.5e+01
 14840 -1.18590e-01  1.417e-02  7.370e-04   6.8e-06  1.7e-06  3.1e+04  1.0e+02
 14850 -1.18599e-01  1.416e-02  7.361e-04   6.8e-06  1.7e-06  3.1e+04  9.5e+01
 14860 -1.18608e-01  1.414e-02  7.351e-04   6.8e-06  1.7e-06  3.1e+04  1.3e+02
 14870 -1.18617e-01  1.413e-02  7.342e-04   6.7e-06  1.7e-06  3.1e+04  1.2e+02
 14880 -1.18626e-01  1.411e-02  7.332e-04   6.7e-06  1.7e-06  3.1e+04  1.0e+02
 14890 -1.18635e-01  1.409e-02  7.323e-04   6.7e-06  1.7e-06  3.1e+04  1.0e+02
 14900 -1.18644e-01  1.408e-02  7.314e-04   6.7e-06  1.7e-06  3.1e+04  1.3e+02
 14910 -1.18653e-01  1.406e-02  7.304e-04   6.7e-06  1.7e-06  3.1e+04  1.2e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 14920 -1.18662e-01  1.405e-02  7.294e-04   6.7e-06  1.7e-06  3.1e+04  8.7e+01
 14930 -1.18671e-01  1.403e-02  7.286e-04   6.7e-06  1.7e-06  3.1e+04  1.1e+02
 14940 -1.18679e-01  1.402e-02  7.277e-04   6.7e-06  1.7e-06  3.1e+04  1.2e+02
 14950 -1.18688e-01  1.400e-02  7.268e-04   6.7e-06  1.7e-06  3.1e+04  1.2e+02
 14960 -1.18697e-01  1.398e-02  7.258e-04   6.7e-06  1.7e-06  3.1e+04  8.8e+01
 14970 -1.18706e-01  1.397e-02  7.249e-04   6.7e-06  1.7e-06  3.1e+04  1.1e+02
 14980 -1.18714e-01  1.395e-02  7.240e-04   6.7e-06  1.7e-06  3.1e+04  1.1e+02
 14990 -1.18722e-01  1.394e-02  7.231e-04   6.7e-06  1.7e-06  3.1e+04  1.1e+02
 15000 -1.18731e-01  1.392e-02  7.222e-04   6.6e-06  1.7e-06  3.1e+04  9.0e+01
 15010 -1.18740e-01  1.390e-02  7.213e-04   6.6e-06  1.7e-06  3.1e+04  1.1e+02
 15020 -1.18748e-01  1.389e-02  7.204e-04   6.6e-06  1.7e-06  3.1e+04  1.1e+02
 15030 -1.18756e-01  1.387e-02  7.195e-04   6.6e-06  1.7e-06  3.1e+04  1.0e+02
 15040 -1.18765e-01  1.385e-02  7.186e-04   6.6e-06  1.7e-06  3.1e+04  8.5e+01
 15050 -1.18773e-01  1.384e-02  7.178e-04   6.6e-06  1.7e-06  3.1e+04  1.2e+02
 15060 -1.18781e-01  1.382e-02  7.168e-04   6.6e-06  1.7e-06  3.1e+04  1.4e+02
 15070 -1.18790e-01  1.380e-02  7.159e-04   6.6e-06  1.7e-06  3.1e+04  1.1e+02
 15080 -1.18798e-01  1.379e-02  7.150e-04   6.6e-06  1.7e-06  3.1e+04  1.1e+02
 15090 -1.18806e-01  1.377e-02  7.141e-04   6.6e-06  1.7e-06  3.1e+04  1.3e+02
 15100 -1.18815e-01  1.375e-02  7.132e-04   6.6e-06  1.7e-06  3.1e+04  1.1e+02
 15110 -1.18823e-01  1.374e-02  7.122e-04   6.6e-06  1.7e-06  3.1e+04  8.3e+01
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 15120 -1.18832e-01  1.372e-02  7.113e-04   6.6e-06  1.7e-06  3.1e+04  1.1e+02
 15130 -1.18840e-01  1.370e-02  7.104e-04   6.5e-06  1.7e-06  3.1e+04  1.1e+02
 15140 -1.18849e-01  1.368e-02  7.095e-04   6.5e-06  1.7e-06  3.1e+04  1.0e+02
 15150 -1.18858e-01  1.366e-02  7.084e-04   6.5e-06  1.7e-06  3.1e+04  7.4e+01
 15160 -1.18866e-01  1.364e-02  7.075e-04   6.5e-06  1.7e-06  3.1e+04  1.1e+02
 15170 -1.18875e-01  1.363e-02  7.066e-04   6.5e-06  1.7e-06  3.1e+04  1.2e+02
 15180 -1.18884e-01  1.361e-02  7.056e-04   6.5e-06  1.7e-06  3.1e+04  9.5e+01
 15190 -1.18892e-01  1.359e-02  7.046e-04   6.5e-06  1.7e-06  3.1e+04  9.2e+01
 15200 -1.18901e-01  1.357e-02  7.036e-04   6.5e-06  1.7e-06  3.1e+04  1.1e+02
 15210 -1.18910e-01  1.355e-02  7.026e-04   6.5e-06  1.7e-06  3.1e+04  1.0e+02
 15220 -1.18920e-01  1.353e-02  7.016e-04   6.5e-06  1.7e-06  3.1e+04  9.1e+01
 15230 -1.18929e-01  1.351e-02  7.005e-04   6.4e-06  1.7e-06  3.1e+04  7.9e+01
 15240 -1.18938e-01  1.349e-02  6.995e-04   6.4e-06  1.7e-06  3.1e+04  1.1e+02
 15250 -1.18947e-01  1.347e-02  6.985e-04   6.4e-06  1.7e-06  3.1e+04  1.1e+02
 15260 -1.18956e-01  1.344e-02  6.974e-04   6.4e-06  1.7e-06  3.1e+04  8.8e+01
 15270 -1.18965e-01  1.342e-02  6.964e-04   6.4e-06  1.7e-06  3.1e+04  1.0e+02
 15280 -1.18975e-01  1.340e-02  6.953e-04   6.4e-06  1.6e-06  3.1e+04  1.3e+02
 15290 -1.18985e-01  1.338e-02  6.942e-04   6.4e-06  1.6e-06  3.1e+04  1.0e+02
 15300 -1.18995e-01  1.336e-02  6.930e-04   6.4e-06  1.6e-06  3.1e+04  7.9e+01
 15310 -1.19004e-01  1.333e-02  6.919e-04   6.4e-06  1.6e-06  3.1e+04  1.0e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 15320 -1.19014e-01  1.331e-02  6.907e-04   6.4e-06  1.6e-06  3.1e+04  8.4e+01
 15330 -1.19024e-01  1.329e-02  6.896e-04   6.3e-06  1.6e-06  3.1e+04  8.5e+01
 15340 -1.19034e-01  1.326e-02  6.884e-04   6.3e-06  1.6e-06  3.2e+04  9.2e+01
 15350 -1.19044e-01  1.324e-02  6.872e-04   6.3e-06  1.6e-06  3.2e+04  9.0e+01
 15360 -1.19056e-01  1.321e-02  6.859e-04   6.3e-06  1.6e-06  3.2e+04  8.4e+01
 15370 -1.19066e-01  1.319e-02  6.847e-04   6.3e-06  1.6e-06  3.2e+04  7.5e+01
 15380 -1.19076e-01  1.316e-02  6.835e-04   6.3e-06  1.6e-06  3.2e+04  9.6e+01
 15390 -1.19087e-01  1.313e-02  6.822e-04   6.3e-06  1.6e-06  3.2e+04  9.8e+01
 15400 -1.19099e-01  1.311e-02  6.808e-04   6.3e-06  1.6e-06  3.2e+04  7.4e+01
 15410 -1.19110e-01  1.308e-02  6.795e-04   6.2e-06  1.6e-06  3.2e+04  7.5e+01
 15420 -1.19121e-01  1.305e-02  6.782e-04   6.2e-06  1.6e-06  3.2e+04  8.5e+01
 15430 -1.19132e-01  1.303e-02  6.769e-04   6.2e-06  1.6e-06  3.2e+04  1.0e+02
 15440 -1.19144e-01  1.299e-02  6.754e-04   6.2e-06  1.6e-06  3.2e+04  7.6e+01
 15450 -1.19155e-01  1.297e-02  6.741e-04   6.2e-06  1.6e-06  3.2e+04  8.2e+01
 15460 -1.19167e-01  1.294e-02  6.727e-04   6.2e-06  1.6e-06  3.2e+04  8.2e+01
 15470 -1.19179e-01  1.291e-02  6.712e-04   6.2e-06  1.6e-06  3.2e+04  8.9e+01
 15480 -1.19191e-01  1.288e-02  6.698e-04   6.1e-06  1.6e-06  3.2e+04  7.9e+01
 15490 -1.19203e-01  1.285e-02  6.683e-04   6.1e-06  1.6e-06  3.2e+04  9.5e+01
 15500 -1.19216e-01  1.281e-02  6.667e-04   6.1e-06  1.6e-06  3.2e+04  9.0e+01
 15510 -1.19229e-01  1.278e-02  6.651e-04   6.1e-06  1.6e-06  3.2e+04  6.6e+01
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 15520 -1.19241e-01  1.275e-02  6.636e-04   6.1e-06  1.6e-06  3.2e+04  7.6e+01
 15530 -1.19253e-01  1.272e-02  6.620e-04   6.1e-06  1.6e-06  3.2e+04  1.0e+02
 15540 -1.19267e-01  1.268e-02  6.604e-04   6.1e-06  1.6e-06  3.2e+04  9.0e+01
 15550 -1.19280e-01  1.265e-02  6.587e-04   6.0e-06  1.6e-06  3.2e+04  8.2e+01
 15560 -1.19294e-01  1.261e-02  6.570e-04   6.0e-06  1.6e-06  3.2e+04  9.2e+01
 15570 -1.19308e-01  1.258e-02  6.553e-04   6.0e-06  1.6e-06  3.2e+04  6.5e+01
 15580 -1.19322e-01  1.254e-02  6.535e-04   6.0e-06  1.6e-06  3.2e+04  5.4e+01
 15590 -1.19335e-01  1.251e-02  6.518e-04   6.0e-06  1.6e-06  3.2e+04  6.1e+01
 15600 -1.19348e-01  1.247e-02  6.501e-04   6.0e-06  1.6e-06  3.2e+04  8.7e+01
 15610 -1.19363e-01  1.244e-02  6.483e-04   5.9e-06  1.6e-06  3.2e+04  7.3e+01
 15620 -1.19377e-01  1.240e-02  6.465e-04   5.9e-06  1.6e-06  3.2e+04  6.4e+01
 15630 -1.19390e-01  1.236e-02  6.447e-04   5.9e-06  1.6e-06  3.2e+04  6.9e+01
 15640 -1.19405e-01  1.233e-02  6.429e-04   5.9e-06  1.6e-06  3.2e+04  7.5e+01
 15650 -1.19419e-01  1.229e-02  6.410e-04   5.9e-06  1.6e-06  3.2e+04  7.6e+01
 15660 -1.19434e-01  1.225e-02  6.391e-04   5.8e-06  1.6e-06  3.2e+04  7.4e+01
 15670 -1.19449e-01  1.221e-02  6.371e-04   5.8e-06  1.6e-06  3.2e+04  5.9e+01
 15680 -1.19464e-01  1.217e-02  6.352e-04   5.8e-06  1.6e-06  3.2e+04  6.4e+01
 15690 -1.19479e-01  1.213e-02  6.332e-04   5.8e-06  1.6e-06  3.2e+04  7.7e+01
 15700 -1.19494e-01  1.209e-02  6.311e-04   5.8e-06  1.6e-06  3.2e+04  6.0e+01
 15710 -1.19510e-01  1.205e-02  6.291e-04   5.8e-06  1.6e-06  3.2e+04  5.5e+01
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 15720 -1.19525e-01  1.201e-02  6.270e-04   5.7e-06  1.6e-06  3.2e+04  6.8e+01
 15730 -1.19540e-01  1.197e-02  6.250e-04   5.7e-06  1.6e-06  3.2e+04  6.8e+01
 15740 -1.19556e-01  1.193e-02  6.229e-04   5.7e-06  1.6e-06  3.2e+04  6.6e+01
 15750 -1.19572e-01  1.189e-02  6.208e-04   5.7e-06  1.6e-06  3.2e+04  5.9e+01
 15760 -1.19588e-01  1.184e-02  6.186e-04   5.7e-06  1.6e-06  3.2e+04  8.3e+01
 15770 -1.19604e-01  1.180e-02  6.164e-04   5.6e-06  1.6e-06  3.2e+04  7.1e+01
 15780 -1.19619e-01  1.176e-02  6.143e-04   5.6e-06  1.6e-06  3.2e+04  6.0e+01
 15790 -1.19635e-01  1.172e-02  6.121e-04   5.6e-06  1.6e-06  3.2e+04  7.4e+01
 15800 -1.19652e-01  1.168e-02  6.098e-04   5.6e-06  1.6e-06  3.2e+04  6.2e+01
 15810 -1.19668e-01  1.163e-02  6.076e-04   5.6e-06  1.6e-06  3.2e+04  6.3e+01
 15820 -1.19684e-01  1.159e-02  6.053e-04   5.5e-06  1.6e-06  3.2e+04  5.8e+01
 15830 -1.19700e-01  1.155e-02  6.030e-04   5.5e-06  1.6e-06  3.2e+04  5.8e+01
