OS                           : Linux-5.14.21-150400.24.81_12.0.86-cray_shasta_c-x86_64-with-glibc2.31
Python Version               : 3.9.15
CuPy Version                 : 12.1.0
CuPy Platform                : NVIDIA CUDA
NumPy Version                : 1.23.5
SciPy Version                : 1.9.3
Cython Build Version         : 0.29.32
Cython Runtime Version       : None
CUDA Root                    : /opt/nvidia/hpc_sdk/Linux_x86_64/22.7/cuda/11.7
nvcc PATH                    : /opt/nvidia/hpc_sdk/Linux_x86_64/22.7/cuda/11.7/bin/nvcc
CUDA Build Version           : 11080
CUDA Driver Version          : 12000
CUDA Runtime Version         : 11070
cuBLAS Version               : (available)
cuFFT Version                : 10702
cuRAND Version               : 10210
cuSOLVER Version             : (11, 3, 5)
cuSPARSE Version             : (available)
NVRTC Version                : (11, 7)
Thrust Version               : 101501
CUB Build Version            : 101501
Jitify Build Version         : 4a37de0
cuDNN Build Version          : 8801
cuDNN Version                : 8302
NCCL Build Version           : 21602
NCCL Runtime Version         : 21505
cuTENSOR Version             : 10500
cuSPARSELt Build Version     : None
Device 0 Name                : NVIDIA A100-SXM4-40GB
Device 0 Compute Capability  : 80
Device 0 PCI Bus ID          : 0000:C1:00.0
None
./trajdata100/train_lih_6-31g.npy
Sizes of ptrain and pdot:
[(199996, 11, 11), (199996, 11, 11)]
len(theta) = 14641
len(jac) = 24199516
 
LSMR            Least-squares solution of  Ax = b

The matrix A has 48399032 rows and 14641 columns
damp = 0.00000000000000e+00

atol = 1.00e-08                 conlim = 1.00e+08

btol = 1.00e-08             maxiter =    20000

 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 13090  1.94361e-02  3.544e-03  1.412e-04   1.0e-05  1.2e-06  3.4e+04  1.6e+02
 13100  1.94359e-02  3.538e-03  1.409e-04   1.0e-05  1.2e-06  3.4e+04  2.7e+02
 13110  1.94357e-02  3.533e-03  1.407e-04   1.0e-05  1.2e-06  3.4e+04  2.4e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 13120  1.94355e-02  3.528e-03  1.405e-04   1.0e-05  1.2e-06  3.4e+04  2.2e+02
 13130  1.94354e-02  3.524e-03  1.403e-04   1.0e-05  1.2e-06  3.4e+04  1.5e+02
 13140  1.94352e-02  3.517e-03  1.400e-04   1.0e-05  1.2e-06  3.4e+04  7.4e+01
 13150  1.94350e-02  3.509e-03  1.396e-04   1.0e-05  1.2e-06  3.4e+04  1.2e+02
 13160  1.94349e-02  3.502e-03  1.393e-04   1.0e-05  1.2e-06  3.4e+04  1.4e+02
 13170  1.94347e-02  3.495e-03  1.390e-04   1.0e-05  1.2e-06  3.4e+04  2.1e+02
 13180  1.94346e-02  3.489e-03  1.388e-04   1.0e-05  1.2e-06  3.4e+04  1.7e+02
 13190  1.94343e-02  3.477e-03  1.383e-04   1.0e-05  1.2e-06  3.4e+04  1.4e+02
 13200  1.94341e-02  3.467e-03  1.378e-04   1.0e-05  1.2e-06  3.4e+04  1.4e+02
 13210  1.94340e-02  3.463e-03  1.376e-04   9.9e-06  1.2e-06  3.4e+04  1.2e+02
 13220  1.94337e-02  3.447e-03  1.369e-04   9.9e-06  1.2e-06  3.4e+04  6.1e+01
 13230  1.94336e-02  3.436e-03  1.364e-04   9.9e-06  1.2e-06  3.4e+04  1.1e+02
 13240  1.94335e-02  3.430e-03  1.362e-04   9.8e-06  1.2e-06  3.4e+04  1.3e+02
 13250  1.94333e-02  3.421e-03  1.357e-04   9.8e-06  1.2e-06  3.4e+04  7.2e+01
 13260  1.94331e-02  3.407e-03  1.351e-04   9.8e-06  1.2e-06  3.4e+04  6.7e+01
 13270  1.94330e-02  3.397e-03  1.347e-04   9.8e-06  1.2e-06  3.4e+04  1.5e+02
 13280  1.94329e-02  3.388e-03  1.343e-04   9.7e-06  1.2e-06  3.4e+04  1.2e+02
 13290  1.94328e-02  3.380e-03  1.339e-04   9.7e-06  1.1e-06  3.4e+04  1.2e+02
 13300  1.94326e-02  3.366e-03  1.333e-04   9.7e-06  1.1e-06  3.4e+04  8.2e+01
 13310  1.94325e-02  3.357e-03  1.328e-04   9.6e-06  1.1e-06  3.4e+04  1.6e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 13320  1.94324e-02  3.351e-03  1.326e-04   9.6e-06  1.1e-06  3.4e+04  1.1e+02
 13330  1.94323e-02  3.343e-03  1.322e-04   9.6e-06  1.1e-06  3.5e+04  1.6e+02
 13340  1.94322e-02  3.331e-03  1.316e-04   9.6e-06  1.1e-06  3.5e+04  1.9e+02
 13350  1.94321e-02  3.324e-03  1.313e-04   9.5e-06  1.1e-06  3.5e+04  1.2e+02
 13360  1.94320e-02  3.317e-03  1.310e-04   9.5e-06  1.1e-06  3.5e+04  1.1e+02
 13370  1.94319e-02  3.304e-03  1.304e-04   9.5e-06  1.1e-06  3.5e+04  7.0e+01
 13380  1.94318e-02  3.291e-03  1.298e-04   9.4e-06  1.1e-06  3.5e+04  1.0e+02
 13390  1.94317e-02  3.280e-03  1.292e-04   9.4e-06  1.1e-06  3.5e+04  2.0e+02
 13400  1.94317e-02  3.275e-03  1.290e-04   9.4e-06  1.1e-06  3.5e+04  1.9e+02
 13410  1.94317e-02  3.273e-03  1.289e-04   9.4e-06  1.1e-06  3.5e+04  1.5e+02
 13420  1.94317e-02  3.264e-03  1.285e-04   9.4e-06  1.1e-06  3.5e+04  4.5e+01
 13430  1.94317e-02  3.256e-03  1.281e-04   9.3e-06  1.1e-06  3.5e+04  1.2e+02
 13440  1.94317e-02  3.251e-03  1.279e-04   9.3e-06  1.1e-06  3.5e+04  1.5e+02
 13450  1.94318e-02  3.243e-03  1.275e-04   9.3e-06  1.1e-06  3.5e+04  2.4e+02
 13460  1.94319e-02  3.236e-03  1.272e-04   9.3e-06  1.1e-06  3.5e+04  8.5e+01
 13470  1.94320e-02  3.229e-03  1.269e-04   9.3e-06  1.1e-06  3.5e+04  2.1e+02
 13480  1.94321e-02  3.225e-03  1.267e-04   9.3e-06  1.1e-06  3.5e+04  1.9e+02
 13490  1.94323e-02  3.216e-03  1.262e-04   9.2e-06  1.1e-06  3.5e+04  2.1e+02
 13500  1.94325e-02  3.207e-03  1.258e-04   9.2e-06  1.1e-06  3.5e+04  7.5e+01
 13510  1.94327e-02  3.198e-03  1.254e-04   9.2e-06  1.1e-06  3.5e+04  1.0e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 13520  1.94329e-02  3.193e-03  1.251e-04   9.2e-06  1.1e-06  3.5e+04  1.1e+02
 13530  1.94331e-02  3.187e-03  1.248e-04   9.2e-06  1.1e-06  3.5e+04  9.0e+01
 13540  1.94333e-02  3.183e-03  1.246e-04   9.1e-06  1.1e-06  3.5e+04  1.2e+02
 13550  1.94335e-02  3.176e-03  1.243e-04   9.1e-06  1.1e-06  3.5e+04  5.5e+01
 13560  1.94337e-02  3.173e-03  1.242e-04   9.1e-06  1.1e-06  3.5e+04  1.9e+02
 13570  1.94340e-02  3.167e-03  1.239e-04   9.1e-06  1.1e-06  3.5e+04  1.6e+02
 13580  1.94343e-02  3.162e-03  1.236e-04   9.1e-06  1.1e-06  3.5e+04  7.7e+01
 13590  1.94347e-02  3.155e-03  1.233e-04   9.1e-06  1.1e-06  3.5e+04  1.2e+02
 13600  1.94348e-02  3.152e-03  1.232e-04   9.1e-06  1.1e-06  3.5e+04  1.5e+02
 13610  1.94351e-02  3.147e-03  1.229e-04   9.0e-06  1.1e-06  3.5e+04  7.9e+01
 13620  1.94359e-02  3.137e-03  1.224e-04   9.0e-06  1.1e-06  3.5e+04  1.6e+02
 13630  1.94365e-02  3.127e-03  1.220e-04   9.0e-06  1.1e-06  3.5e+04  1.3e+02
 13640  1.94370e-02  3.121e-03  1.217e-04   9.0e-06  1.1e-06  3.5e+04  1.0e+02
 13650  1.94374e-02  3.115e-03  1.214e-04   8.9e-06  1.1e-06  3.5e+04  1.2e+02
 13660  1.94380e-02  3.108e-03  1.211e-04   8.9e-06  1.1e-06  3.5e+04  1.5e+02
 13670  1.94384e-02  3.102e-03  1.208e-04   8.9e-06  1.1e-06  3.5e+04  2.0e+02
 13680  1.94387e-02  3.099e-03  1.206e-04   8.9e-06  1.1e-06  3.5e+04  9.2e+01
 13690  1.94392e-02  3.094e-03  1.204e-04   8.9e-06  1.1e-06  3.5e+04  1.4e+02
 13700  1.94398e-02  3.088e-03  1.201e-04   8.9e-06  1.1e-06  3.5e+04  9.1e+01
 13710  1.94403e-02  3.083e-03  1.198e-04   8.9e-06  1.1e-06  3.5e+04  9.6e+01
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 13720  1.94405e-02  3.080e-03  1.197e-04   8.8e-06  1.1e-06  3.5e+04  1.4e+02
 13730  1.94409e-02  3.076e-03  1.196e-04   8.8e-06  1.1e-06  3.5e+04  2.0e+02
 13740  1.94416e-02  3.070e-03  1.192e-04   8.8e-06  1.1e-06  3.5e+04  8.0e+01
 13750  1.94422e-02  3.065e-03  1.190e-04   8.8e-06  1.1e-06  3.5e+04  1.7e+02
 13760  1.94429e-02  3.059e-03  1.187e-04   8.8e-06  1.1e-06  3.5e+04  1.5e+02
 13770  1.94438e-02  3.052e-03  1.184e-04   8.8e-06  1.1e-06  3.5e+04  1.0e+02
 13780  1.94453e-02  3.040e-03  1.178e-04   8.7e-06  1.1e-06  3.5e+04  4.6e+01
 13790  1.94464e-02  3.031e-03  1.174e-04   8.7e-06  1.1e-06  3.5e+04  7.3e+01
 13800  1.94471e-02  3.026e-03  1.171e-04   8.7e-06  1.1e-06  3.5e+04  9.3e+01
 13810  1.94476e-02  3.022e-03  1.170e-04   8.7e-06  1.1e-06  3.5e+04  1.3e+02
 13820  1.94487e-02  3.014e-03  1.166e-04   8.7e-06  1.1e-06  3.5e+04  1.7e+02
 13830  1.94497e-02  3.008e-03  1.163e-04   8.6e-06  1.1e-06  3.5e+04  1.3e+02
 13840  1.94502e-02  3.004e-03  1.161e-04   8.6e-06  1.1e-06  3.5e+04  3.4e+02
 13850  1.94507e-02  3.001e-03  1.159e-04   8.6e-06  1.1e-06  3.5e+04  3.1e+02
 13860  1.94514e-02  2.996e-03  1.157e-04   8.6e-06  1.1e-06  3.5e+04  1.3e+02
 13870  1.94525e-02  2.989e-03  1.154e-04   8.6e-06  1.1e-06  3.5e+04  1.5e+02
 13880  1.94533e-02  2.985e-03  1.152e-04   8.6e-06  1.1e-06  3.5e+04  1.6e+02
 13890  1.94544e-02  2.978e-03  1.149e-04   8.6e-06  1.1e-06  3.5e+04  9.1e+01
 13900  1.94553e-02  2.974e-03  1.146e-04   8.5e-06  1.1e-06  3.5e+04  5.4e+01
 13910  1.94562e-02  2.969e-03  1.144e-04   8.5e-06  1.1e-06  3.5e+04  9.6e+01
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 13920  1.94571e-02  2.964e-03  1.142e-04   8.5e-06  1.1e-06  3.5e+04  2.1e+02
 13930  1.94581e-02  2.959e-03  1.139e-04   8.5e-06  1.1e-06  3.5e+04  1.3e+02
 13940  1.94597e-02  2.951e-03  1.136e-04   8.5e-06  1.1e-06  3.5e+04  1.4e+02
 13950  1.94623e-02  2.938e-03  1.129e-04   8.4e-06  1.1e-06  3.5e+04  5.8e+01
 13960  1.94636e-02  2.932e-03  1.126e-04   8.4e-06  1.1e-06  3.5e+04  1.2e+02
 13970  1.94648e-02  2.926e-03  1.124e-04   8.4e-06  1.1e-06  3.5e+04  1.2e+02
 13980  1.94659e-02  2.921e-03  1.121e-04   8.4e-06  1.1e-06  3.5e+04  1.9e+02
 13990  1.94679e-02  2.912e-03  1.117e-04   8.4e-06  1.1e-06  3.5e+04  1.3e+02
 14000  1.94694e-02  2.905e-03  1.114e-04   8.3e-06  1.1e-06  3.5e+04  1.0e+02
 14010  1.94710e-02  2.898e-03  1.110e-04   8.3e-06  1.1e-06  3.5e+04  5.5e+01
 14020  1.94722e-02  2.894e-03  1.108e-04   8.3e-06  1.1e-06  3.5e+04  8.6e+01
 14030  1.94736e-02  2.888e-03  1.105e-04   8.3e-06  1.1e-06  3.5e+04  8.9e+01
 14040  1.94753e-02  2.881e-03  1.102e-04   8.3e-06  1.1e-06  3.5e+04  1.7e+02
 14050  1.94766e-02  2.876e-03  1.099e-04   8.3e-06  1.1e-06  3.5e+04  2.6e+02
 14060  1.94780e-02  2.871e-03  1.097e-04   8.2e-06  1.1e-06  3.5e+04  1.4e+02
 14070  1.94797e-02  2.865e-03  1.094e-04   8.2e-06  1.1e-06  3.5e+04  1.1e+02
 14080  1.94808e-02  2.861e-03  1.092e-04   8.2e-06  1.1e-06  3.5e+04  7.1e+01
 14090  1.94816e-02  2.859e-03  1.091e-04   8.2e-06  1.1e-06  3.5e+04  1.5e+02
 14100  1.94834e-02  2.853e-03  1.088e-04   8.2e-06  1.1e-06  3.5e+04  1.7e+02
 14110  1.94861e-02  2.844e-03  1.084e-04   8.2e-06  1.1e-06  3.6e+04  1.4e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 14120  1.94877e-02  2.839e-03  1.081e-04   8.2e-06  1.1e-06  3.6e+04  9.0e+01
 14130  1.94897e-02  2.833e-03  1.078e-04   8.1e-06  1.1e-06  3.6e+04  1.4e+02
 14140  1.94925e-02  2.825e-03  1.074e-04   8.1e-06  1.1e-06  3.6e+04  6.9e+01
 14150  1.94943e-02  2.820e-03  1.072e-04   8.1e-06  1.1e-06  3.6e+04  1.8e+02
 14160  1.94969e-02  2.812e-03  1.068e-04   8.1e-06  1.1e-06  3.6e+04  7.1e+01
 14170  1.94992e-02  2.806e-03  1.065e-04   8.1e-06  1.1e-06  3.6e+04  1.1e+02
 14180  1.95010e-02  2.801e-03  1.062e-04   8.0e-06  1.1e-06  3.6e+04  1.9e+02
 14190  1.95023e-02  2.798e-03  1.061e-04   8.0e-06  1.1e-06  3.6e+04  2.9e+02
 14200  1.95039e-02  2.793e-03  1.058e-04   8.0e-06  1.1e-06  3.6e+04  8.9e+01
 14210  1.95067e-02  2.786e-03  1.055e-04   8.0e-06  1.1e-06  3.6e+04  1.6e+02
 14220  1.95091e-02  2.780e-03  1.052e-04   8.0e-06  1.1e-06  3.6e+04  2.7e+02
 14230  1.95111e-02  2.775e-03  1.049e-04   8.0e-06  1.1e-06  3.6e+04  1.9e+02
 14240  1.95122e-02  2.772e-03  1.048e-04   8.0e-06  1.1e-06  3.6e+04  1.4e+02
 14250  1.95145e-02  2.767e-03  1.045e-04   7.9e-06  1.1e-06  3.6e+04  1.0e+02
 14260  1.95170e-02  2.761e-03  1.042e-04   7.9e-06  1.1e-06  3.6e+04  1.1e+02
 14270  1.95196e-02  2.755e-03  1.039e-04   7.9e-06  1.1e-06  3.6e+04  1.9e+02
 14280  1.95224e-02  2.748e-03  1.036e-04   7.9e-06  1.1e-06  3.6e+04  1.1e+02
 14290  1.95262e-02  2.740e-03  1.031e-04   7.9e-06  1.1e-06  3.6e+04  1.7e+02
 14300  1.95296e-02  2.732e-03  1.027e-04   7.8e-06  1.1e-06  3.6e+04  1.4e+02
 14310  1.95310e-02  2.729e-03  1.026e-04   7.8e-06  1.1e-06  3.6e+04  1.5e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 14320  1.95324e-02  2.726e-03  1.024e-04   7.8e-06  1.1e-06  3.6e+04  1.5e+02
 14330  1.95352e-02  2.720e-03  1.021e-04   7.8e-06  1.0e-06  3.6e+04  7.1e+01
 14340  1.95385e-02  2.713e-03  1.018e-04   7.8e-06  1.0e-06  3.6e+04  6.2e+01
 14350  1.95437e-02  2.702e-03  1.012e-04   7.8e-06  1.0e-06  3.6e+04  1.0e+02
 14360  1.95462e-02  2.697e-03  1.010e-04   7.7e-06  1.0e-06  3.6e+04  6.7e+01
 14370  1.95479e-02  2.693e-03  1.008e-04   7.7e-06  1.0e-06  3.6e+04  1.4e+02
 14380  1.95491e-02  2.691e-03  1.007e-04   7.7e-06  1.0e-06  3.6e+04  3.0e+02
 14390  1.95512e-02  2.687e-03  1.005e-04   7.7e-06  1.0e-06  3.6e+04  1.3e+02
 14400  1.95534e-02  2.683e-03  1.003e-04   7.7e-06  1.0e-06  3.6e+04  1.1e+02
 14410  1.95570e-02  2.676e-03  9.990e-05   7.7e-06  1.0e-06  3.6e+04  1.6e+02
 14420  1.95592e-02  2.672e-03  9.970e-05   7.7e-06  1.0e-06  3.6e+04  9.3e+01
 14430  1.95622e-02  2.667e-03  9.942e-05   7.7e-06  1.0e-06  3.6e+04  1.1e+02
 14440  1.95650e-02  2.662e-03  9.917e-05   7.6e-06  1.0e-06  3.6e+04  8.5e+01
 14450  1.95696e-02  2.654e-03  9.875e-05   7.6e-06  1.0e-06  3.6e+04  8.8e+01
 14460  1.95724e-02  2.649e-03  9.850e-05   7.6e-06  1.0e-06  3.6e+04  8.4e+01
 14470  1.95757e-02  2.643e-03  9.822e-05   7.6e-06  1.0e-06  3.6e+04  1.2e+02
 14480  1.95791e-02  2.638e-03  9.791e-05   7.6e-06  1.0e-06  3.6e+04  2.5e+02
 14490  1.95854e-02  2.627e-03  9.738e-05   7.5e-06  1.0e-06  3.6e+04  1.2e+02
 14500  1.95878e-02  2.623e-03  9.716e-05   7.5e-06  1.0e-06  3.6e+04  1.4e+02
 14510  1.95914e-02  2.618e-03  9.686e-05   7.5e-06  1.0e-06  3.6e+04  1.9e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 14520  1.95938e-02  2.614e-03  9.666e-05   7.5e-06  1.0e-06  3.6e+04  1.6e+02
 14530  1.95956e-02  2.611e-03  9.651e-05   7.5e-06  1.0e-06  3.6e+04  1.5e+02
 14540  1.95974e-02  2.608e-03  9.637e-05   7.5e-06  1.0e-06  3.6e+04  1.7e+02
 14550  1.95990e-02  2.606e-03  9.624e-05   7.5e-06  1.0e-06  3.6e+04  1.4e+02
 14560  1.96035e-02  2.599e-03  9.588e-05   7.5e-06  1.0e-06  3.6e+04  5.7e+01
 14570  1.96102e-02  2.589e-03  9.536e-05   7.4e-06  1.0e-06  3.6e+04  6.8e+01
 14580  1.96139e-02  2.584e-03  9.508e-05   7.4e-06  1.0e-06  3.6e+04  1.1e+02
 14590  1.96161e-02  2.581e-03  9.491e-05   7.4e-06  1.0e-06  3.6e+04  1.8e+02
 14600  1.96197e-02  2.576e-03  9.463e-05   7.4e-06  1.0e-06  3.6e+04  2.2e+02
 14610  1.96248e-02  2.568e-03  9.424e-05   7.4e-06  1.0e-06  3.6e+04  9.7e+01
 14620  1.96292e-02  2.562e-03  9.392e-05   7.4e-06  1.0e-06  3.6e+04  7.8e+01
 14630  1.96336e-02  2.556e-03  9.359e-05   7.3e-06  1.0e-06  3.6e+04  1.5e+02
 14640  1.96359e-02  2.553e-03  9.341e-05   7.3e-06  1.0e-06  3.6e+04  1.1e+02
 14650  1.96394e-02  2.548e-03  9.316e-05   7.3e-06  1.0e-06  3.6e+04  1.0e+02
 14660  1.96416e-02  2.545e-03  9.300e-05   7.3e-06  1.0e-06  3.6e+04  1.0e+02
 14670  1.96454e-02  2.540e-03  9.273e-05   7.3e-06  1.0e-06  3.6e+04  4.4e+01
 14680  1.96481e-02  2.537e-03  9.254e-05   7.3e-06  1.0e-06  3.6e+04  1.2e+02
 14690  1.96533e-02  2.530e-03  9.216e-05   7.3e-06  1.0e-06  3.6e+04  1.9e+02
 14700  1.96567e-02  2.526e-03  9.193e-05   7.3e-06  1.0e-06  3.6e+04  1.7e+02
 14710  1.96599e-02  2.522e-03  9.170e-05   7.2e-06  1.0e-06  3.6e+04  1.8e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 14720  1.96621e-02  2.519e-03  9.155e-05   7.2e-06  1.0e-06  3.6e+04  1.1e+02
 14730  1.96638e-02  2.517e-03  9.144e-05   7.2e-06  1.0e-06  3.6e+04  2.9e+02
 14740  1.96689e-02  2.510e-03  9.110e-05   7.2e-06  1.0e-06  3.6e+04  6.2e+01
 14750  1.96734e-02  2.505e-03  9.079e-05   7.2e-06  1.0e-06  3.6e+04  1.1e+02
 14760  1.96767e-02  2.501e-03  9.057e-05   7.2e-06  1.0e-06  3.6e+04  2.6e+02
 14770  1.96788e-02  2.498e-03  9.044e-05   7.2e-06  1.0e-06  3.6e+04  1.3e+02
 14780  1.96810e-02  2.496e-03  9.029e-05   7.2e-06  1.0e-06  3.6e+04  7.3e+01
 14790  1.96858e-02  2.490e-03  8.999e-05   7.1e-06  9.9e-07  3.6e+04  7.0e+01
 14800  1.96899e-02  2.485e-03  8.972e-05   7.1e-06  9.9e-07  3.6e+04  6.9e+01
 14810  1.96925e-02  2.482e-03  8.956e-05   7.1e-06  9.9e-07  3.6e+04  1.6e+02
 14820  1.96958e-02  2.479e-03  8.935e-05   7.1e-06  9.9e-07  3.6e+04  1.4e+02
 14830  1.96990e-02  2.475e-03  8.915e-05   7.1e-06  9.9e-07  3.6e+04  1.2e+02
 14840  1.97055e-02  2.468e-03  8.875e-05   7.1e-06  9.9e-07  3.6e+04  2.1e+02
 14850  1.97089e-02  2.464e-03  8.854e-05   7.1e-06  9.9e-07  3.6e+04  1.1e+02
 14860  1.97112e-02  2.461e-03  8.840e-05   7.1e-06  9.9e-07  3.6e+04  1.9e+02
 14870  1.97127e-02  2.460e-03  8.831e-05   7.1e-06  9.8e-07  3.6e+04  1.4e+02
 14880  1.97145e-02  2.458e-03  8.820e-05   7.1e-06  9.8e-07  3.6e+04  1.1e+02
 14890  1.97200e-02  2.452e-03  8.788e-05   7.0e-06  9.8e-07  3.6e+04  7.4e+01
 14900  1.97280e-02  2.444e-03  8.742e-05   7.0e-06  9.8e-07  3.6e+04  1.4e+02
 14910  1.97349e-02  2.436e-03  8.703e-05   7.0e-06  9.8e-07  3.7e+04  1.3e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 14920  1.97385e-02  2.433e-03  8.682e-05   7.0e-06  9.8e-07  3.7e+04  1.6e+02
 14930  1.97407e-02  2.431e-03  8.670e-05   7.0e-06  9.8e-07  3.7e+04  9.7e+01
 14940  1.97428e-02  2.428e-03  8.658e-05   7.0e-06  9.8e-07  3.7e+04  1.0e+02
 14950  1.97496e-02  2.422e-03  8.621e-05   7.0e-06  9.7e-07  3.7e+04  1.6e+02
 14960  1.97590e-02  2.413e-03  8.569e-05   6.9e-06  9.7e-07  3.7e+04  8.5e+01
 14970  1.97678e-02  2.404e-03  8.521e-05   6.9e-06  9.7e-07  3.7e+04  1.1e+02
 14980  1.97705e-02  2.402e-03  8.506e-05   6.9e-06  9.7e-07  3.7e+04  1.4e+02
 14990  1.97728e-02  2.399e-03  8.494e-05   6.9e-06  9.7e-07  3.7e+04  2.2e+02
 15000  1.97745e-02  2.398e-03  8.485e-05   6.9e-06  9.7e-07  3.7e+04  3.9e+02
 15010  1.97759e-02  2.396e-03  8.478e-05   6.9e-06  9.7e-07  3.7e+04  1.0e+02
 15020  1.97792e-02  2.393e-03  8.461e-05   6.9e-06  9.6e-07  3.7e+04  1.4e+02
 15030  1.97819e-02  2.391e-03  8.447e-05   6.9e-06  9.6e-07  3.7e+04  1.8e+02
 15040  1.97841e-02  2.389e-03  8.436e-05   6.9e-06  9.6e-07  3.7e+04  1.5e+02
 15050  1.97860e-02  2.387e-03  8.427e-05   6.9e-06  9.6e-07  3.7e+04  1.9e+02
 15060  1.97873e-02  2.386e-03  8.420e-05   6.9e-06  9.6e-07  3.7e+04  2.4e+02
 15070  1.97902e-02  2.383e-03  8.406e-05   6.8e-06  9.6e-07  3.7e+04  9.0e+01
 15080  1.97924e-02  2.382e-03  8.396e-05   6.8e-06  9.6e-07  3.7e+04  2.0e+02
 15090  1.97969e-02  2.378e-03  8.375e-05   6.8e-06  9.6e-07  3.7e+04  1.1e+02
 15100  1.98027e-02  2.373e-03  8.348e-05   6.8e-06  9.6e-07  3.7e+04  1.7e+02
 15110  1.98073e-02  2.369e-03  8.327e-05   6.8e-06  9.6e-07  3.7e+04  1.4e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 15120  1.98091e-02  2.367e-03  8.318e-05   6.8e-06  9.6e-07  3.7e+04  1.8e+02
 15130  1.98112e-02  2.365e-03  8.309e-05   6.8e-06  9.6e-07  3.7e+04  4.1e+02
 15140  1.98126e-02  2.364e-03  8.303e-05   6.8e-06  9.5e-07  3.7e+04  1.4e+02
 15150  1.98142e-02  2.363e-03  8.296e-05   6.8e-06  9.5e-07  3.7e+04  2.2e+02
 15160  1.98171e-02  2.360e-03  8.283e-05   6.8e-06  9.5e-07  3.7e+04  1.8e+02
 15170  1.98192e-02  2.359e-03  8.274e-05   6.8e-06  9.5e-07  3.7e+04  1.3e+02
 15180  1.98211e-02  2.357e-03  8.266e-05   6.8e-06  9.5e-07  3.7e+04  2.3e+02
 15190  1.98224e-02  2.356e-03  8.261e-05   6.8e-06  9.5e-07  3.7e+04  2.6e+02
 15200  1.98238e-02  2.355e-03  8.255e-05   6.8e-06  9.5e-07  3.7e+04  2.4e+02
 15210  1.98273e-02  2.352e-03  8.241e-05   6.8e-06  9.5e-07  3.7e+04  1.2e+02
 15220  1.98325e-02  2.348e-03  8.220e-05   6.7e-06  9.5e-07  3.7e+04  9.7e+01
 15230  1.98373e-02  2.344e-03  8.200e-05   6.7e-06  9.5e-07  3.7e+04  2.4e+02
 15240  1.98387e-02  2.343e-03  8.195e-05   6.7e-06  9.5e-07  3.7e+04  2.7e+02
 15250  1.98403e-02  2.342e-03  8.189e-05   6.7e-06  9.5e-07  3.7e+04  1.9e+02
 15260  1.98426e-02  2.340e-03  8.180e-05   6.7e-06  9.5e-07  3.7e+04  1.2e+02
 15270  1.98474e-02  2.336e-03  8.161e-05   6.7e-06  9.5e-07  3.7e+04  1.4e+02
 15280  1.98522e-02  2.332e-03  8.143e-05   6.7e-06  9.4e-07  3.7e+04  1.7e+02
 15290  1.98540e-02  2.331e-03  8.136e-05   6.7e-06  9.4e-07  3.7e+04  4.4e+02
 15300  1.98547e-02  2.330e-03  8.133e-05   6.7e-06  9.4e-07  3.7e+04  2.9e+02
 15310  1.98561e-02  2.329e-03  8.128e-05   6.7e-06  9.4e-07  3.7e+04  3.2e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 15320  1.98601e-02  2.326e-03  8.114e-05   6.7e-06  9.4e-07  3.7e+04  2.1e+02
 15330  1.98656e-02  2.322e-03  8.094e-05   6.7e-06  9.4e-07  3.7e+04  1.3e+02
 15340  1.98696e-02  2.319e-03  8.080e-05   6.7e-06  9.4e-07  3.7e+04  1.1e+02
 15350  1.98731e-02  2.316e-03  8.067e-05   6.6e-06  9.4e-07  3.7e+04  1.4e+02
 15360  1.98745e-02  2.315e-03  8.062e-05   6.6e-06  9.4e-07  3.7e+04  2.2e+02
 15370  1.98764e-02  2.313e-03  8.055e-05   6.6e-06  9.4e-07  3.7e+04  2.8e+02
 15380  1.98787e-02  2.311e-03  8.047e-05   6.6e-06  9.4e-07  3.7e+04  1.8e+02
 15390  1.98842e-02  2.307e-03  8.028e-05   6.6e-06  9.4e-07  3.7e+04  6.9e+01
 15400  1.98905e-02  2.302e-03  8.006e-05   6.6e-06  9.4e-07  3.7e+04  2.1e+02
 15410  1.98954e-02  2.298e-03  7.989e-05   6.6e-06  9.4e-07  3.7e+04  1.7e+02
 15420  1.98982e-02  2.296e-03  7.980e-05   6.6e-06  9.4e-07  3.7e+04  3.5e+02
 15430  1.98991e-02  2.296e-03  7.977e-05   6.6e-06  9.4e-07  3.7e+04  3.3e+02
 15440  1.98998e-02  2.295e-03  7.974e-05   6.6e-06  9.4e-07  3.7e+04  3.8e+02
