OS                           : Linux-5.14.21-150400.24.69_12.0.74-cray_shasta_c-x86_64-with-glibc2.31
Python Version               : 3.9.15
CuPy Version                 : 12.1.0
CuPy Platform                : NVIDIA CUDA
NumPy Version                : 1.23.5
SciPy Version                : 1.9.3
Cython Build Version         : 0.29.32
Cython Runtime Version       : None
CUDA Root                    : /opt/nvidia/hpc_sdk/Linux_x86_64/22.7/cuda/11.7
nvcc PATH                    : /opt/nvidia/hpc_sdk/Linux_x86_64/22.7/cuda/11.7/bin/nvcc
CUDA Build Version           : 11080
CUDA Driver Version          : 12000
CUDA Runtime Version         : 11070
cuBLAS Version               : (available)
cuFFT Version                : 10702
cuRAND Version               : 10210
cuSOLVER Version             : (11, 3, 5)
cuSPARSE Version             : (available)
NVRTC Version                : (11, 7)
Thrust Version               : 101501
CUB Build Version            : 101501
Jitify Build Version         : 4a37de0
cuDNN Build Version          : 8801
cuDNN Version                : 8302
NCCL Build Version           : 21602
NCCL Runtime Version         : 21505
cuTENSOR Version             : 10500
cuSPARSELt Build Version     : None
Device 0 Name                : NVIDIA A100-SXM4-40GB
Device 0 Compute Capability  : 80
Device 0 PCI Bus ID          : 0000:41:00.0
None
Size of p_train:
(20000, 29, 29)
len(theta) = 707281
len(jac) = 16816636
 
LSMR            Least-squares solution of  Ax = b

The matrix A has 33633272 rows and 707281 columns
damp = 0.00000000000000e+00

atol = 1.00e-32                 conlim = 1.00e+08

btol = 1.00e-32             maxiter =    20000

 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  8790  9.25510e-01  5.743e+01  3.721e-02   3.5e-01  7.0e-08  9.3e+03  1.6e+02
  8800  9.26909e-01  5.743e+01  3.715e-02   3.5e-01  6.9e-08  9.3e+03  2.0e+02
  8810  9.28309e-01  5.743e+01  3.708e-02   3.5e-01  6.9e-08  9.3e+03  8.7e+01
  8820  9.29592e-01  5.743e+01  3.703e-02   3.5e-01  6.9e-08  9.3e+03  1.5e+02
  8830  9.30889e-01  5.743e+01  3.697e-02   3.5e-01  6.9e-08  9.3e+03  1.4e+02
  8840  9.32244e-01  5.743e+01  3.691e-02   3.5e-01  6.9e-08  9.3e+03  7.7e+01
  8850  9.33706e-01  5.743e+01  3.684e-02   3.5e-01  6.9e-08  9.3e+03  1.3e+02
  8860  9.34965e-01  5.743e+01  3.678e-02   3.5e-01  6.8e-08  9.4e+03  1.2e+02
  8870  9.36476e-01  5.743e+01  3.672e-02   3.5e-01  6.8e-08  9.4e+03  1.4e+02
  8880  9.38003e-01  5.743e+01  3.665e-02   3.5e-01  6.8e-08  9.4e+03  2.2e+02
  8890  9.39558e-01  5.743e+01  3.658e-02   3.5e-01  6.8e-08  9.4e+03  1.8e+02
  8900  9.40791e-01  5.743e+01  3.652e-02   3.5e-01  6.8e-08  9.4e+03  1.3e+02
  8910  9.42310e-01  5.743e+01  3.646e-02   3.5e-01  6.8e-08  9.4e+03  7.5e+01
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  8920  9.43589e-01  5.743e+01  3.640e-02   3.5e-01  6.8e-08  9.4e+03  1.8e+02
  8930  9.44914e-01  5.743e+01  3.634e-02   3.5e-01  6.7e-08  9.4e+03  1.3e+02
  8940  9.46638e-01  5.743e+01  3.627e-02   3.5e-01  6.7e-08  9.4e+03  1.4e+02
  8950  9.48391e-01  5.743e+01  3.619e-02   3.5e-01  6.7e-08  9.4e+03  1.1e+02
  8960  9.49574e-01  5.743e+01  3.614e-02   3.5e-01  6.7e-08  9.4e+03  1.3e+02
  8970  9.50826e-01  5.743e+01  3.609e-02   3.5e-01  6.7e-08  9.4e+03  1.6e+02
  8980  9.52595e-01  5.743e+01  3.601e-02   3.5e-01  6.7e-08  9.4e+03  1.1e+02
  8990  9.54014e-01  5.743e+01  3.595e-02   3.5e-01  6.6e-08  9.4e+03  1.4e+02
  9000  9.55603e-01  5.743e+01  3.589e-02   3.5e-01  6.6e-08  9.4e+03  1.5e+02
  9010  9.57078e-01  5.743e+01  3.583e-02   3.5e-01  6.6e-08  9.4e+03  1.2e+02
  9020  9.58514e-01  5.743e+01  3.577e-02   3.5e-01  6.6e-08  9.4e+03  1.2e+02
  9030  9.59918e-01  5.743e+01  3.571e-02   3.5e-01  6.6e-08  9.4e+03  1.6e+02
  9040  9.61219e-01  5.743e+01  3.565e-02   3.5e-01  6.6e-08  9.4e+03  2.2e+02
  9050  9.62567e-01  5.743e+01  3.560e-02   3.5e-01  6.6e-08  9.5e+03  1.3e+02
  9060  9.64187e-01  5.743e+01  3.553e-02   3.5e-01  6.5e-08  9.5e+03  1.5e+02
  9070  9.65556e-01  5.743e+01  3.547e-02   3.5e-01  6.5e-08  9.5e+03  1.6e+02
  9080  9.66953e-01  5.743e+01  3.542e-02   3.5e-01  6.5e-08  9.5e+03  2.0e+02
  9090  9.68257e-01  5.743e+01  3.536e-02   3.5e-01  6.5e-08  9.5e+03  2.5e+02
  9100  9.69687e-01  5.743e+01  3.530e-02   3.5e-01  6.5e-08  9.5e+03  2.7e+02
  9110  9.71052e-01  5.743e+01  3.525e-02   3.5e-01  6.5e-08  9.5e+03  1.5e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  9120  9.72287e-01  5.743e+01  3.520e-02   3.5e-01  6.5e-08  9.5e+03  2.0e+02
  9130  9.73767e-01  5.743e+01  3.514e-02   3.5e-01  6.4e-08  9.5e+03  1.1e+02
  9140  9.75093e-01  5.743e+01  3.509e-02   3.5e-01  6.4e-08  9.5e+03  8.7e+01
  9150  9.76307e-01  5.743e+01  3.504e-02   3.5e-01  6.4e-08  9.5e+03  1.7e+02
  9160  9.78049e-01  5.743e+01  3.497e-02   3.5e-01  6.4e-08  9.5e+03  1.2e+02
  9170  9.79422e-01  5.743e+01  3.492e-02   3.5e-01  6.4e-08  9.5e+03  1.8e+02
  9180  9.80922e-01  5.742e+01  3.486e-02   3.5e-01  6.4e-08  9.5e+03  1.8e+02
  9190  9.82030e-01  5.742e+01  3.481e-02   3.5e-01  6.4e-08  9.5e+03  1.2e+02
  9200  9.83926e-01  5.742e+01  3.474e-02   3.5e-01  6.3e-08  9.5e+03  1.4e+02
  9210  9.85392e-01  5.742e+01  3.468e-02   3.5e-01  6.3e-08  9.5e+03  8.2e+01
  9220  9.86833e-01  5.742e+01  3.463e-02   3.5e-01  6.3e-08  9.5e+03  1.7e+02
  9230  9.88205e-01  5.742e+01  3.457e-02   3.5e-01  6.3e-08  9.5e+03  1.8e+02
  9240  9.89571e-01  5.742e+01  3.452e-02   3.5e-01  6.3e-08  9.6e+03  1.8e+02
  9250  9.91235e-01  5.742e+01  3.446e-02   3.5e-01  6.3e-08  9.6e+03  1.5e+02
  9260  9.92553e-01  5.742e+01  3.441e-02   3.5e-01  6.3e-08  9.6e+03  9.9e+01
  9270  9.93880e-01  5.742e+01  3.436e-02   3.5e-01  6.3e-08  9.6e+03  1.4e+02
  9280  9.95528e-01  5.742e+01  3.429e-02   3.5e-01  6.2e-08  9.6e+03  1.5e+02
  9290  9.96945e-01  5.742e+01  3.424e-02   3.5e-01  6.2e-08  9.6e+03  1.4e+02
  9300  9.98504e-01  5.742e+01  3.418e-02   3.5e-01  6.2e-08  9.6e+03  7.9e+01
  9310  9.99827e-01  5.742e+01  3.413e-02   3.5e-01  6.2e-08  9.6e+03  1.4e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  9320  1.00122e+00  5.742e+01  3.408e-02   3.5e-01  6.2e-08  9.6e+03  8.8e+01
  9330  1.00260e+00  5.742e+01  3.403e-02   3.5e-01  6.2e-08  9.6e+03  1.2e+02
  9340  1.00420e+00  5.742e+01  3.397e-02   3.5e-01  6.2e-08  9.6e+03  1.9e+02
  9350  1.00579e+00  5.742e+01  3.391e-02   3.5e-01  6.1e-08  9.6e+03  1.9e+02
  9360  1.00719e+00  5.742e+01  3.386e-02   3.5e-01  6.1e-08  9.6e+03  1.0e+02
  9370  1.00857e+00  5.742e+01  3.381e-02   3.5e-01  6.1e-08  9.6e+03  1.4e+02
  9380  1.01001e+00  5.742e+01  3.375e-02   3.5e-01  6.1e-08  9.6e+03  1.7e+02
  9390  1.01179e+00  5.742e+01  3.369e-02   3.5e-01  6.1e-08  9.6e+03  1.6e+02
  9400  1.01348e+00  5.742e+01  3.362e-02   3.5e-01  6.1e-08  9.6e+03  1.9e+02
  9410  1.01462e+00  5.742e+01  3.358e-02   3.5e-01  6.1e-08  9.6e+03  1.5e+02
  9420  1.01613e+00  5.742e+01  3.353e-02   3.5e-01  6.1e-08  9.6e+03  9.7e+01
  9430  1.01747e+00  5.742e+01  3.348e-02   3.5e-01  6.0e-08  9.6e+03  1.8e+02
  9440  1.01891e+00  5.742e+01  3.342e-02   3.5e-01  6.0e-08  9.7e+03  1.1e+02
  9450  1.02039e+00  5.742e+01  3.337e-02   3.5e-01  6.0e-08  9.7e+03  1.1e+02
  9460  1.02217e+00  5.742e+01  3.330e-02   3.5e-01  6.0e-08  9.7e+03  2.1e+02
  9470  1.02367e+00  5.742e+01  3.325e-02   3.5e-01  6.0e-08  9.7e+03  1.5e+02
  9480  1.02503e+00  5.742e+01  3.320e-02   3.5e-01  6.0e-08  9.7e+03  9.8e+01
  9490  1.02647e+00  5.742e+01  3.315e-02   3.5e-01  6.0e-08  9.7e+03  1.4e+02
  9500  1.02799e+00  5.742e+01  3.309e-02   3.5e-01  6.0e-08  9.7e+03  1.1e+02
  9510  1.02924e+00  5.742e+01  3.304e-02   3.5e-01  5.9e-08  9.7e+03  1.6e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  9520  1.03091e+00  5.742e+01  3.298e-02   3.5e-01  5.9e-08  9.7e+03  2.0e+02
  9530  1.03212e+00  5.742e+01  3.294e-02   3.5e-01  5.9e-08  9.7e+03  8.6e+01
  9540  1.03348e+00  5.742e+01  3.289e-02   3.5e-01  5.9e-08  9.7e+03  2.1e+02
  9550  1.03497e+00  5.742e+01  3.283e-02   3.5e-01  5.9e-08  9.7e+03  8.4e+01
  9560  1.03607e+00  5.742e+01  3.279e-02   3.5e-01  5.9e-08  9.7e+03  1.2e+02
  9570  1.03751e+00  5.742e+01  3.274e-02   3.5e-01  5.9e-08  9.7e+03  1.7e+02
  9580  1.03869e+00  5.742e+01  3.270e-02   3.5e-01  5.9e-08  9.7e+03  1.4e+02
  9590  1.04044e+00  5.742e+01  3.263e-02   3.5e-01  5.8e-08  9.7e+03  1.9e+02
  9600  1.04190e+00  5.742e+01  3.258e-02   3.5e-01  5.8e-08  9.7e+03  1.1e+02
  9610  1.04324e+00  5.742e+01  3.253e-02   3.5e-01  5.8e-08  9.7e+03  9.8e+01
  9620  1.04476e+00  5.742e+01  3.248e-02   3.5e-01  5.8e-08  9.7e+03  1.5e+02
  9630  1.04591e+00  5.742e+01  3.244e-02   3.5e-01  5.8e-08  9.8e+03  1.4e+02
  9640  1.04723e+00  5.742e+01  3.239e-02   3.5e-01  5.8e-08  9.8e+03  1.8e+02
  9650  1.04860e+00  5.742e+01  3.234e-02   3.5e-01  5.8e-08  9.8e+03  1.7e+02
  9660  1.04999e+00  5.742e+01  3.229e-02   3.5e-01  5.8e-08  9.8e+03  1.4e+02
  9670  1.05121e+00  5.742e+01  3.225e-02   3.5e-01  5.7e-08  9.8e+03  1.2e+02
  9680  1.05271e+00  5.742e+01  3.219e-02   3.5e-01  5.7e-08  9.8e+03  7.5e+01
  9690  1.05415e+00  5.742e+01  3.214e-02   3.5e-01  5.7e-08  9.8e+03  1.4e+02
  9700  1.05570e+00  5.742e+01  3.209e-02   3.5e-01  5.7e-08  9.8e+03  1.0e+02
  9710  1.05710e+00  5.742e+01  3.204e-02   3.5e-01  5.7e-08  9.8e+03  1.1e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  9720  1.05813e+00  5.742e+01  3.200e-02   3.5e-01  5.7e-08  9.8e+03  1.3e+02
  9730  1.05956e+00  5.742e+01  3.195e-02   3.5e-01  5.7e-08  9.8e+03  1.7e+02
  9740  1.06106e+00  5.742e+01  3.190e-02   3.5e-01  5.7e-08  9.8e+03  1.8e+02
  9750  1.06244e+00  5.742e+01  3.185e-02   3.5e-01  5.7e-08  9.8e+03  7.6e+01
  9760  1.06376e+00  5.742e+01  3.181e-02   3.5e-01  5.6e-08  9.8e+03  1.8e+02
  9770  1.06521e+00  5.742e+01  3.176e-02   3.5e-01  5.6e-08  9.8e+03  1.2e+02
  9780  1.06650e+00  5.742e+01  3.171e-02   3.5e-01  5.6e-08  9.8e+03  1.1e+02
  9790  1.06794e+00  5.742e+01  3.167e-02   3.5e-01  5.6e-08  9.8e+03  3.2e+02
  9800  1.06930e+00  5.742e+01  3.162e-02   3.5e-01  5.6e-08  9.8e+03  1.0e+02
  9810  1.07070e+00  5.742e+01  3.157e-02   3.5e-01  5.6e-08  9.8e+03  2.3e+02
  9820  1.07198e+00  5.742e+01  3.153e-02   3.5e-01  5.6e-08  9.8e+03  1.5e+02
  9830  1.07326e+00  5.742e+01  3.149e-02   3.5e-01  5.6e-08  9.9e+03  1.1e+02
  9840  1.07463e+00  5.742e+01  3.144e-02   3.5e-01  5.6e-08  9.9e+03  1.0e+02
  9850  1.07601e+00  5.742e+01  3.139e-02   3.5e-01  5.5e-08  9.9e+03  9.9e+01
  9860  1.07729e+00  5.742e+01  3.135e-02   3.5e-01  5.5e-08  9.9e+03  1.6e+02
  9870  1.07865e+00  5.742e+01  3.130e-02   3.5e-01  5.5e-08  9.9e+03  1.5e+02
  9880  1.07985e+00  5.742e+01  3.126e-02   3.5e-01  5.5e-08  9.9e+03  1.8e+02
  9890  1.08127e+00  5.742e+01  3.122e-02   3.5e-01  5.5e-08  9.9e+03  2.3e+02
  9900  1.08251e+00  5.742e+01  3.117e-02   3.5e-01  5.5e-08  9.9e+03  1.4e+02
  9910  1.08384e+00  5.742e+01  3.113e-02   3.5e-01  5.5e-08  9.9e+03  1.6e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  9920  1.08537e+00  5.741e+01  3.108e-02   3.5e-01  5.5e-08  9.9e+03  1.5e+02
  9930  1.08679e+00  5.741e+01  3.103e-02   3.5e-01  5.5e-08  9.9e+03  1.9e+02
  9940  1.08822e+00  5.741e+01  3.098e-02   3.5e-01  5.4e-08  9.9e+03  1.5e+02
  9950  1.08979e+00  5.741e+01  3.093e-02   3.5e-01  5.4e-08  9.9e+03  1.0e+02
  9960  1.09119e+00  5.741e+01  3.088e-02   3.5e-01  5.4e-08  9.9e+03  1.4e+02
  9970  1.09267e+00  5.741e+01  3.083e-02   3.5e-01  5.4e-08  9.9e+03  1.1e+02
  9980  1.09394e+00  5.741e+01  3.079e-02   3.5e-01  5.4e-08  9.9e+03  1.1e+02
  9990  1.09542e+00  5.741e+01  3.074e-02   3.5e-01  5.4e-08  9.9e+03  1.6e+02
 10000  1.09706e+00  5.741e+01  3.069e-02   3.5e-01  5.4e-08  9.9e+03  1.7e+02
 10010  1.09826e+00  5.741e+01  3.064e-02   3.5e-01  5.4e-08  9.9e+03  9.2e+01
 10020  1.09949e+00  5.741e+01  3.060e-02   3.5e-01  5.4e-08  9.9e+03  1.3e+02
 10030  1.10083e+00  5.741e+01  3.056e-02   3.5e-01  5.3e-08  1.0e+04  1.4e+02
 10040  1.10225e+00  5.741e+01  3.051e-02   3.5e-01  5.3e-08  1.0e+04  1.7e+02
 10050  1.10379e+00  5.741e+01  3.046e-02   3.5e-01  5.3e-08  1.0e+04  2.0e+02
 10060  1.10524e+00  5.741e+01  3.041e-02   3.5e-01  5.3e-08  1.0e+04  2.0e+02
 10070  1.10661e+00  5.741e+01  3.037e-02   3.5e-01  5.3e-08  1.0e+04  8.3e+01
 10080  1.10784e+00  5.741e+01  3.033e-02   3.5e-01  5.3e-08  1.0e+04  2.1e+02
 10090  1.10912e+00  5.741e+01  3.028e-02   3.5e-01  5.3e-08  1.0e+04  1.1e+02
 10100  1.11031e+00  5.741e+01  3.024e-02   3.5e-01  5.3e-08  1.0e+04  1.6e+02
 10110  1.11169e+00  5.741e+01  3.020e-02   3.5e-01  5.3e-08  1.0e+04  8.7e+01
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 10120  1.11311e+00  5.741e+01  3.015e-02   3.5e-01  5.3e-08  1.0e+04  2.7e+02
 10130  1.11439e+00  5.741e+01  3.011e-02   3.5e-01  5.2e-08  1.0e+04  1.5e+02
 10140  1.11556e+00  5.741e+01  3.007e-02   3.5e-01  5.2e-08  1.0e+04  1.5e+02
 10150  1.11714e+00  5.741e+01  3.002e-02   3.5e-01  5.2e-08  1.0e+04  1.3e+02
 10160  1.11872e+00  5.741e+01  2.997e-02   3.5e-01  5.2e-08  1.0e+04  6.5e+01
 10170  1.11981e+00  5.741e+01  2.993e-02   3.5e-01  5.2e-08  1.0e+04  1.7e+02
 10180  1.12123e+00  5.741e+01  2.988e-02   3.5e-01  5.2e-08  1.0e+04  1.6e+02
 10190  1.12269e+00  5.741e+01  2.984e-02   3.5e-01  5.2e-08  1.0e+04  1.6e+02
 10200  1.12413e+00  5.741e+01  2.979e-02   3.5e-01  5.2e-08  1.0e+04  1.3e+02
 10210  1.12543e+00  5.741e+01  2.975e-02   3.5e-01  5.2e-08  1.0e+04  1.8e+02
 10220  1.12691e+00  5.741e+01  2.970e-02   3.5e-01  5.1e-08  1.0e+04  1.8e+02
 10230  1.12837e+00  5.741e+01  2.965e-02   3.5e-01  5.1e-08  1.0e+04  3.1e+02
 10240  1.12946e+00  5.741e+01  2.961e-02   3.5e-01  5.1e-08  1.0e+04  1.1e+02
 10250  1.13057e+00  5.741e+01  2.958e-02   3.5e-01  5.1e-08  1.0e+04  1.7e+02
 10260  1.13182e+00  5.741e+01  2.954e-02   3.5e-01  5.1e-08  1.0e+04  1.8e+02
 10270  1.13294e+00  5.741e+01  2.950e-02   3.5e-01  5.1e-08  1.0e+04  1.8e+02
 10280  1.13431e+00  5.741e+01  2.945e-02   3.5e-01  5.1e-08  1.0e+04  1.3e+02
 10290  1.13571e+00  5.741e+01  2.941e-02   3.5e-01  5.1e-08  1.0e+04  1.0e+02
 10300  1.13687e+00  5.741e+01  2.937e-02   3.5e-01  5.1e-08  1.0e+04  2.0e+02
 10310  1.13835e+00  5.741e+01  2.932e-02   3.5e-01  5.1e-08  1.0e+04  1.5e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 10320  1.13945e+00  5.741e+01  2.929e-02   3.5e-01  5.1e-08  1.0e+04  1.5e+02
 10330  1.14103e+00  5.741e+01  2.923e-02   3.5e-01  5.0e-08  1.0e+04  1.6e+02
 10340  1.14216e+00  5.741e+01  2.920e-02   3.5e-01  5.0e-08  1.0e+04  9.4e+01
 10350  1.14348e+00  5.741e+01  2.916e-02   3.5e-01  5.0e-08  1.0e+04  1.6e+02
 10360  1.14469e+00  5.741e+01  2.912e-02   3.5e-01  5.0e-08  1.0e+04  1.1e+02
 10370  1.14595e+00  5.741e+01  2.907e-02   3.5e-01  5.0e-08  1.0e+04  1.4e+02
 10380  1.14732e+00  5.741e+01  2.903e-02   3.5e-01  5.0e-08  1.0e+04  1.3e+02
 10390  1.14872e+00  5.741e+01  2.898e-02   3.5e-01  5.0e-08  1.0e+04  2.3e+02
 10400  1.15017e+00  5.741e+01  2.894e-02   3.5e-01  5.0e-08  1.0e+04  1.7e+02
 10410  1.15144e+00  5.741e+01  2.890e-02   3.5e-01  5.0e-08  1.0e+04  1.2e+02
 10420  1.15283e+00  5.741e+01  2.885e-02   3.5e-01  5.0e-08  1.0e+04  2.7e+02
 10430  1.15394e+00  5.741e+01  2.881e-02   3.5e-01  4.9e-08  1.0e+04  2.1e+02
 10440  1.15535e+00  5.741e+01  2.877e-02   3.5e-01  4.9e-08  1.0e+04  1.7e+02
 10450  1.15646e+00  5.741e+01  2.873e-02   3.5e-01  4.9e-08  1.0e+04  2.1e+02
 10460  1.15812e+00  5.741e+01  2.868e-02   3.5e-01  4.9e-08  1.0e+04  2.6e+02
 10470  1.15947e+00  5.741e+01  2.863e-02   3.5e-01  4.9e-08  1.0e+04  1.9e+02
 10480  1.16082e+00  5.741e+01  2.859e-02   3.5e-01  4.9e-08  1.0e+04  2.4e+02
 10490  1.16225e+00  5.741e+01  2.854e-02   3.5e-01  4.9e-08  1.0e+04  1.8e+02
 10500  1.16355e+00  5.741e+01  2.850e-02   3.5e-01  4.9e-08  1.0e+04  1.1e+02
 10510  1.16481e+00  5.741e+01  2.846e-02   3.5e-01  4.9e-08  1.0e+04  1.4e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 10520  1.16610e+00  5.741e+01  2.842e-02   3.5e-01  4.9e-08  1.0e+04  7.0e+01
 10530  1.16745e+00  5.741e+01  2.838e-02   3.5e-01  4.8e-08  1.0e+04  1.0e+02
 10540  1.16878e+00  5.741e+01  2.834e-02   3.5e-01  4.8e-08  1.0e+04  1.5e+02
 10550  1.16999e+00  5.741e+01  2.830e-02   3.5e-01  4.8e-08  1.0e+04  1.5e+02
 10560  1.17118e+00  5.741e+01  2.826e-02   3.5e-01  4.8e-08  1.0e+04  1.7e+02
 10570  1.17263e+00  5.741e+01  2.821e-02   3.5e-01  4.8e-08  1.0e+04  1.5e+02
 10580  1.17413e+00  5.741e+01  2.817e-02   3.5e-01  4.8e-08  1.0e+04  7.9e+01
 10590  1.17564e+00  5.741e+01  2.812e-02   3.5e-01  4.8e-08  1.0e+04  1.1e+02
 10600  1.17686e+00  5.741e+01  2.808e-02   3.5e-01  4.8e-08  1.0e+04  1.5e+02
 10610  1.17831e+00  5.741e+01  2.803e-02   3.5e-01  4.8e-08  1.0e+04  8.2e+01
 10620  1.17965e+00  5.741e+01  2.799e-02   3.5e-01  4.8e-08  1.0e+04  2.2e+02
 10630  1.18094e+00  5.741e+01  2.795e-02   3.5e-01  4.8e-08  1.0e+04  9.1e+01
 10640  1.18232e+00  5.741e+01  2.791e-02   3.5e-01  4.7e-08  1.0e+04  2.6e+02
 10650  1.18361e+00  5.741e+01  2.787e-02   3.5e-01  4.7e-08  1.0e+04  2.3e+02
 10660  1.18506e+00  5.741e+01  2.782e-02   3.5e-01  4.7e-08  1.0e+04  2.2e+02
 10670  1.18636e+00  5.741e+01  2.778e-02   3.5e-01  4.7e-08  1.0e+04  1.1e+02
 10680  1.18765e+00  5.741e+01  2.774e-02   3.5e-01  4.7e-08  1.0e+04  1.9e+02
 10690  1.18906e+00  5.741e+01  2.770e-02   3.5e-01  4.7e-08  1.0e+04  1.4e+02
 10700  1.19030e+00  5.741e+01  2.766e-02   3.5e-01  4.7e-08  1.0e+04  1.7e+02
 10710  1.19154e+00  5.741e+01  2.762e-02   3.5e-01  4.7e-08  1.0e+04  1.5e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 10720  1.19268e+00  5.741e+01  2.758e-02   3.5e-01  4.7e-08  1.0e+04  1.7e+02
 10730  1.19412e+00  5.741e+01  2.754e-02   3.5e-01  4.7e-08  1.0e+04  1.8e+02
 10740  1.19533e+00  5.741e+01  2.750e-02   3.5e-01  4.7e-08  1.0e+04  1.8e+02
 10750  1.19662e+00  5.740e+01  2.746e-02   3.5e-01  4.6e-08  1.0e+04  1.2e+02
 10760  1.19775e+00  5.740e+01  2.743e-02   3.5e-01  4.6e-08  1.0e+04  1.6e+02
 10770  1.19907e+00  5.740e+01  2.739e-02   3.5e-01  4.6e-08  1.0e+04  1.5e+02
 10780  1.20035e+00  5.740e+01  2.735e-02   3.5e-01  4.6e-08  1.0e+04  1.5e+02
 10790  1.20168e+00  5.740e+01  2.731e-02   3.5e-01  4.6e-08  1.0e+04  1.5e+02
 10800  1.20293e+00  5.740e+01  2.727e-02   3.5e-01  4.6e-08  1.0e+04  1.9e+02
 10810  1.20421e+00  5.740e+01  2.723e-02   3.5e-01  4.6e-08  1.0e+04  2.0e+02
 10820  1.20549e+00  5.740e+01  2.720e-02   3.5e-01  4.6e-08  1.0e+04  8.9e+01
 10830  1.20687e+00  5.740e+01  2.715e-02   3.5e-01  4.6e-08  1.0e+04  1.8e+02
 10840  1.20818e+00  5.740e+01  2.712e-02   3.5e-01  4.6e-08  1.0e+04  1.3e+02
 10850  1.20957e+00  5.740e+01  2.708e-02   3.5e-01  4.6e-08  1.0e+04  1.4e+02
 10860  1.21085e+00  5.740e+01  2.704e-02   3.5e-01  4.5e-08  1.0e+04  1.2e+02
 10870  1.21216e+00  5.740e+01  2.700e-02   3.5e-01  4.5e-08  1.0e+04  1.6e+02
 10880  1.21344e+00  5.740e+01  2.696e-02   3.5e-01  4.5e-08  1.0e+04  1.1e+02
 10890  1.21463e+00  5.740e+01  2.693e-02   3.5e-01  4.5e-08  1.0e+04  2.2e+02
 10900  1.21604e+00  5.740e+01  2.689e-02   3.5e-01  4.5e-08  1.0e+04  1.8e+02
 10910  1.21709e+00  5.740e+01  2.686e-02   3.5e-01  4.5e-08  1.0e+04  1.4e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 10920  1.21867e+00  5.740e+01  2.681e-02   3.5e-01  4.5e-08  1.0e+04  7.8e+01
 10930  1.21990e+00  5.740e+01  2.678e-02   3.5e-01  4.5e-08  1.0e+04  1.1e+02
 10940  1.22134e+00  5.740e+01  2.673e-02   3.5e-01  4.5e-08  1.0e+04  1.5e+02
 10950  1.22260e+00  5.740e+01  2.670e-02   3.5e-01  4.5e-08  1.0e+04  1.6e+02
 10960  1.22371e+00  5.740e+01  2.667e-02   3.5e-01  4.5e-08  1.0e+04  1.2e+02
 10970  1.22499e+00  5.740e+01  2.663e-02   3.5e-01  4.5e-08  1.0e+04  2.3e+02
 10980  1.22613e+00  5.740e+01  2.660e-02   3.5e-01  4.4e-08  1.0e+04  2.0e+02
 10990  1.22730e+00  5.740e+01  2.657e-02   3.5e-01  4.4e-08  1.0e+04  1.4e+02
 11000  1.22858e+00  5.740e+01  2.653e-02   3.5e-01  4.4e-08  1.0e+04  2.4e+02
 11010  1.23018e+00  5.740e+01  2.649e-02   3.5e-01  4.4e-08  1.0e+04  1.3e+02
 11020  1.23131e+00  5.740e+01  2.645e-02   3.5e-01  4.4e-08  1.0e+04  1.4e+02
 11030  1.23255e+00  5.740e+01  2.642e-02   3.5e-01  4.4e-08  1.0e+04  1.4e+02
 11040  1.23387e+00  5.740e+01  2.638e-02   3.5e-01  4.4e-08  1.0e+04  1.4e+02
 11050  1.23523e+00  5.740e+01  2.634e-02   3.5e-01  4.4e-08  1.0e+04  1.4e+02
 11060  1.23649e+00  5.740e+01  2.631e-02   3.5e-01  4.4e-08  1.0e+04  1.1e+02
 11070  1.23775e+00  5.740e+01  2.627e-02   3.5e-01  4.4e-08  1.0e+04  1.8e+02
 11080  1.23919e+00  5.740e+01  2.623e-02   3.5e-01  4.4e-08  1.0e+04  2.3e+02
 11090  1.24055e+00  5.740e+01  2.619e-02   3.5e-01  4.4e-08  1.0e+04  1.1e+02
 11100  1.24168e+00  5.740e+01  2.616e-02   3.5e-01  4.4e-08  1.0e+04  2.3e+02
 11110  1.24298e+00  5.740e+01  2.613e-02   3.5e-01  4.3e-08  1.0e+04  2.8e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 11120  1.24442e+00  5.740e+01  2.609e-02   3.5e-01  4.3e-08  1.0e+04  1.3e+02
 11130  1.24581e+00  5.740e+01  2.605e-02   3.5e-01  4.3e-08  1.0e+04  1.4e+02
 11140  1.24710e+00  5.740e+01  2.601e-02   3.5e-01  4.3e-08  1.0e+04  1.2e+02
