OS                           : Linux-5.14.21-150400.24.81_12.0.86-cray_shasta_c-x86_64-with-glibc2.31
Python Version               : 3.9.15
CuPy Version                 : 12.1.0
CuPy Platform                : NVIDIA CUDA
NumPy Version                : 1.23.5
SciPy Version                : 1.9.3
Cython Build Version         : 0.29.32
Cython Runtime Version       : None
CUDA Root                    : /opt/nvidia/hpc_sdk/Linux_x86_64/22.7/cuda/11.7
nvcc PATH                    : /opt/nvidia/hpc_sdk/Linux_x86_64/22.7/cuda/11.7/bin/nvcc
CUDA Build Version           : 11080
CUDA Driver Version          : 12000
CUDA Runtime Version         : 11070
cuBLAS Version               : (available)
cuFFT Version                : 10702
cuRAND Version               : 10210
cuSOLVER Version             : (11, 3, 5)
cuSPARSE Version             : (available)
NVRTC Version                : (11, 7)
Thrust Version               : 101501
CUB Build Version            : 101501
Jitify Build Version         : 4a37de0
cuDNN Build Version          : 8801
cuDNN Version                : 8302
NCCL Build Version           : 21602
NCCL Runtime Version         : 21505
cuTENSOR Version             : 10500
cuSPARSELt Build Version     : None
Device 0 Name                : NVIDIA A100-SXM4-80GB
Device 0 Compute Capability  : 80
Device 0 PCI Bus ID          : 0000:41:00.0
None
nprime = 435
npripri = 406
./trajdata100/train_lih_6-311ppgss.npy
Sizes of ptrain and pdot:
[(20000, 29, 29), (20000, 29, 29)]
Loss at truetheta:
6.043601238389638e-18
len(theta) = 707281
len(jac) = 16820000
 
LSMR            Least-squares solution of  Ax = b

The matrix A has 33640000 rows and 707281 columns
damp = 0.00000000000000e+00

atol = 1.00e-08                 conlim = 1.00e+08

btol = 1.00e-08             maxiter =    40000

 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 12930  5.68660e-02  1.008e-02  1.409e-04   6.7e-05  9.4e-07  1.5e+04  1.3e+02
 12940  5.68763e-02  1.007e-02  1.406e-04   6.7e-05  9.4e-07  1.5e+04  1.7e+02
 12950  5.68858e-02  1.007e-02  1.404e-04   6.7e-05  9.4e-07  1.5e+04  1.3e+02
 12960  5.68975e-02  1.006e-02  1.402e-04   6.7e-05  9.4e-07  1.5e+04  2.0e+02
 12970  5.69090e-02  1.005e-02  1.399e-04   6.7e-05  9.4e-07  1.5e+04  1.6e+02
 12980  5.69205e-02  1.004e-02  1.397e-04   6.7e-05  9.4e-07  1.5e+04  1.2e+02
 12990  5.69307e-02  1.004e-02  1.394e-04   6.7e-05  9.4e-07  1.5e+04  1.4e+02
 13000  5.69406e-02  1.003e-02  1.392e-04   6.7e-05  9.4e-07  1.5e+04  1.2e+02
 13010  5.69539e-02  1.002e-02  1.389e-04   6.7e-05  9.3e-07  1.5e+04  1.3e+02
 13020  5.69638e-02  1.001e-02  1.387e-04   6.7e-05  9.3e-07  1.5e+04  1.6e+02
 13030  5.69743e-02  1.001e-02  1.385e-04   6.7e-05  9.3e-07  1.5e+04  1.6e+02
 13040  5.69847e-02  9.999e-03  1.382e-04   6.7e-05  9.3e-07  1.5e+04  9.9e+01
 13050  5.69943e-02  9.993e-03  1.380e-04   6.7e-05  9.3e-07  1.5e+04  1.4e+02
 13060  5.70029e-02  9.987e-03  1.378e-04   6.7e-05  9.3e-07  1.5e+04  1.3e+02
 13070  5.70137e-02  9.979e-03  1.376e-04   6.7e-05  9.3e-07  1.5e+04  1.8e+02
 13080  5.70242e-02  9.972e-03  1.374e-04   6.7e-05  9.3e-07  1.5e+04  2.2e+02
 13090  5.70345e-02  9.965e-03  1.372e-04   6.7e-05  9.2e-07  1.5e+04  1.6e+02
 13100  5.70450e-02  9.957e-03  1.369e-04   6.7e-05  9.2e-07  1.5e+04  2.3e+02
 13110  5.70551e-02  9.950e-03  1.367e-04   6.6e-05  9.2e-07  1.5e+04  1.5e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 13120  5.70660e-02  9.943e-03  1.365e-04   6.6e-05  9.2e-07  1.5e+04  1.2e+02
 13130  5.70758e-02  9.936e-03  1.363e-04   6.6e-05  9.2e-07  1.5e+04  1.1e+02
 13140  5.70840e-02  9.930e-03  1.361e-04   6.6e-05  9.2e-07  1.5e+04  1.6e+02
 13150  5.70928e-02  9.924e-03  1.359e-04   6.6e-05  9.2e-07  1.5e+04  2.2e+02
 13160  5.71043e-02  9.916e-03  1.356e-04   6.6e-05  9.2e-07  1.5e+04  2.0e+02
 13170  5.71128e-02  9.910e-03  1.355e-04   6.6e-05  9.2e-07  1.5e+04  1.3e+02
 13180  5.71221e-02  9.904e-03  1.353e-04   6.6e-05  9.1e-07  1.5e+04  1.4e+02
 13190  5.71327e-02  9.897e-03  1.350e-04   6.6e-05  9.1e-07  1.5e+04  1.6e+02
 13200  5.71428e-02  9.889e-03  1.348e-04   6.6e-05  9.1e-07  1.5e+04  1.1e+02
 13210  5.71526e-02  9.883e-03  1.346e-04   6.6e-05  9.1e-07  1.5e+04  1.1e+02
 13220  5.71625e-02  9.876e-03  1.344e-04   6.6e-05  9.1e-07  1.5e+04  1.9e+02
 13230  5.71720e-02  9.869e-03  1.342e-04   6.6e-05  9.1e-07  1.5e+04  1.5e+02
 13240  5.71820e-02  9.862e-03  1.340e-04   6.6e-05  9.1e-07  1.5e+04  1.3e+02
 13250  5.71916e-02  9.856e-03  1.338e-04   6.6e-05  9.1e-07  1.5e+04  1.4e+02
 13260  5.72021e-02  9.848e-03  1.335e-04   6.6e-05  9.1e-07  1.5e+04  9.4e+01
 13270  5.72115e-02  9.842e-03  1.333e-04   6.6e-05  9.0e-07  1.5e+04  1.7e+02
 13280  5.72206e-02  9.835e-03  1.331e-04   6.6e-05  9.0e-07  1.5e+04  1.2e+02
 13290  5.72318e-02  9.828e-03  1.329e-04   6.6e-05  9.0e-07  1.5e+04  2.4e+02
 13300  5.72415e-02  9.821e-03  1.327e-04   6.6e-05  9.0e-07  1.5e+04  1.6e+02
 13310  5.72522e-02  9.813e-03  1.325e-04   6.6e-05  9.0e-07  1.5e+04  1.2e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 13320  5.72619e-02  9.807e-03  1.323e-04   6.6e-05  9.0e-07  1.5e+04  1.7e+02
 13330  5.72718e-02  9.800e-03  1.321e-04   6.5e-05  9.0e-07  1.5e+04  1.1e+02
 13340  5.72807e-02  9.794e-03  1.319e-04   6.5e-05  9.0e-07  1.5e+04  1.1e+02
 13350  5.72894e-02  9.788e-03  1.317e-04   6.5e-05  9.0e-07  1.5e+04  1.4e+02
 13360  5.72999e-02  9.780e-03  1.315e-04   6.5e-05  8.9e-07  1.5e+04  1.6e+02
 13370  5.73112e-02  9.772e-03  1.312e-04   6.5e-05  8.9e-07  1.5e+04  1.0e+02
 13380  5.73215e-02  9.765e-03  1.310e-04   6.5e-05  8.9e-07  1.5e+04  1.5e+02
 13390  5.73315e-02  9.758e-03  1.308e-04   6.5e-05  8.9e-07  1.5e+04  1.5e+02
 13400  5.73411e-02  9.752e-03  1.306e-04   6.5e-05  8.9e-07  1.5e+04  2.0e+02
 13410  5.73496e-02  9.746e-03  1.304e-04   6.5e-05  8.9e-07  1.5e+04  1.4e+02
 13420  5.73609e-02  9.738e-03  1.302e-04   6.5e-05  8.9e-07  1.5e+04  1.4e+02
 13430  5.73698e-02  9.732e-03  1.300e-04   6.5e-05  8.9e-07  1.5e+04  1.4e+02
 13440  5.73793e-02  9.725e-03  1.298e-04   6.5e-05  8.9e-07  1.5e+04  1.8e+02
 13450  5.73889e-02  9.719e-03  1.296e-04   6.5e-05  8.8e-07  1.5e+04  9.6e+01
 13460  5.74000e-02  9.711e-03  1.294e-04   6.5e-05  8.8e-07  1.5e+04  2.2e+02
 13470  5.74091e-02  9.705e-03  1.292e-04   6.5e-05  8.8e-07  1.5e+04  1.0e+02
 13480  5.74185e-02  9.698e-03  1.290e-04   6.5e-05  8.8e-07  1.5e+04  1.7e+02
 13490  5.74284e-02  9.691e-03  1.288e-04   6.5e-05  8.8e-07  1.5e+04  1.2e+02
 13500  5.74398e-02  9.683e-03  1.286e-04   6.5e-05  8.8e-07  1.5e+04  1.7e+02
 13510  5.74496e-02  9.677e-03  1.283e-04   6.5e-05  8.8e-07  1.5e+04  1.5e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 13520  5.74585e-02  9.671e-03  1.282e-04   6.5e-05  8.8e-07  1.5e+04  1.2e+02
 13530  5.74684e-02  9.664e-03  1.280e-04   6.5e-05  8.8e-07  1.5e+04  1.9e+02
 13540  5.74784e-02  9.657e-03  1.278e-04   6.5e-05  8.7e-07  1.5e+04  1.4e+02
 13550  5.74879e-02  9.650e-03  1.276e-04   6.4e-05  8.7e-07  1.5e+04  1.5e+02
 13560  5.74970e-02  9.644e-03  1.274e-04   6.4e-05  8.7e-07  1.5e+04  1.4e+02
 13570  5.75064e-02  9.638e-03  1.272e-04   6.4e-05  8.7e-07  1.5e+04  1.8e+02
 13580  5.75161e-02  9.631e-03  1.270e-04   6.4e-05  8.7e-07  1.5e+04  1.3e+02
 13590  5.75276e-02  9.623e-03  1.268e-04   6.4e-05  8.7e-07  1.5e+04  1.9e+02
 13600  5.75363e-02  9.617e-03  1.266e-04   6.4e-05  8.7e-07  1.5e+04  1.2e+02
 13610  5.75473e-02  9.610e-03  1.264e-04   6.4e-05  8.7e-07  1.5e+04  1.9e+02
 13620  5.75558e-02  9.604e-03  1.262e-04   6.4e-05  8.7e-07  1.5e+04  1.4e+02
 13630  5.75665e-02  9.596e-03  1.260e-04   6.4e-05  8.6e-07  1.5e+04  1.5e+02
 13640  5.75753e-02  9.590e-03  1.258e-04   6.4e-05  8.6e-07  1.5e+04  1.8e+02
 13650  5.75846e-02  9.584e-03  1.256e-04   6.4e-05  8.6e-07  1.5e+04  1.3e+02
 13660  5.75952e-02  9.577e-03  1.254e-04   6.4e-05  8.6e-07  1.5e+04  1.7e+02
 13670  5.76037e-02  9.571e-03  1.252e-04   6.4e-05  8.6e-07  1.5e+04  1.8e+02
 13680  5.76142e-02  9.564e-03  1.250e-04   6.4e-05  8.6e-07  1.5e+04  1.8e+02
 13690  5.76247e-02  9.557e-03  1.248e-04   6.4e-05  8.6e-07  1.5e+04  1.7e+02
 13700  5.76336e-02  9.550e-03  1.246e-04   6.4e-05  8.6e-07  1.5e+04  1.1e+02
 13710  5.76431e-02  9.544e-03  1.244e-04   6.4e-05  8.6e-07  1.5e+04  1.5e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 13720  5.76529e-02  9.537e-03  1.242e-04   6.4e-05  8.5e-07  1.5e+04  1.1e+02
 13730  5.76628e-02  9.531e-03  1.240e-04   6.4e-05  8.5e-07  1.5e+04  1.7e+02
 13740  5.76722e-02  9.524e-03  1.238e-04   6.4e-05  8.5e-07  1.5e+04  7.9e+01
 13750  5.76812e-02  9.518e-03  1.237e-04   6.4e-05  8.5e-07  1.5e+04  1.8e+02
 13760  5.76924e-02  9.510e-03  1.234e-04   6.4e-05  8.5e-07  1.5e+04  6.9e+01
 13770  5.77023e-02  9.504e-03  1.232e-04   6.3e-05  8.5e-07  1.5e+04  1.5e+02
 13780  5.77105e-02  9.498e-03  1.231e-04   6.3e-05  8.5e-07  1.5e+04  1.3e+02
 13790  5.77198e-02  9.492e-03  1.229e-04   6.3e-05  8.5e-07  1.5e+04  2.2e+02
 13800  5.77294e-02  9.485e-03  1.227e-04   6.3e-05  8.5e-07  1.5e+04  1.6e+02
 13810  5.77390e-02  9.479e-03  1.225e-04   6.3e-05  8.5e-07  1.5e+04  1.9e+02
 13820  5.77482e-02  9.473e-03  1.223e-04   6.3e-05  8.4e-07  1.5e+04  2.1e+02
 13830  5.77565e-02  9.467e-03  1.222e-04   6.3e-05  8.4e-07  1.5e+04  1.1e+02
 13840  5.77656e-02  9.461e-03  1.220e-04   6.3e-05  8.4e-07  1.5e+04  9.6e+01
 13850  5.77756e-02  9.454e-03  1.218e-04   6.3e-05  8.4e-07  1.5e+04  1.5e+02
 13860  5.77857e-02  9.447e-03  1.216e-04   6.3e-05  8.4e-07  1.5e+04  9.6e+01
 13870  5.77949e-02  9.441e-03  1.214e-04   6.3e-05  8.4e-07  1.5e+04  1.5e+02
 13880  5.78052e-02  9.434e-03  1.212e-04   6.3e-05  8.4e-07  1.5e+04  1.6e+02
 13890  5.78134e-02  9.428e-03  1.211e-04   6.3e-05  8.4e-07  1.5e+04  1.9e+02
 13900  5.78225e-02  9.422e-03  1.209e-04   6.3e-05  8.4e-07  1.5e+04  1.2e+02
 13910  5.78321e-02  9.416e-03  1.207e-04   6.3e-05  8.4e-07  1.5e+04  1.3e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 13920  5.78407e-02  9.410e-03  1.205e-04   6.3e-05  8.3e-07  1.5e+04  2.4e+02
 13930  5.78503e-02  9.403e-03  1.204e-04   6.3e-05  8.3e-07  1.5e+04  1.1e+02
 13940  5.78598e-02  9.397e-03  1.202e-04   6.3e-05  8.3e-07  1.5e+04  1.6e+02
 13950  5.78690e-02  9.391e-03  1.200e-04   6.3e-05  8.3e-07  1.5e+04  1.9e+02
 13960  5.78779e-02  9.385e-03  1.198e-04   6.3e-05  8.3e-07  1.5e+04  1.2e+02
 13970  5.78869e-02  9.379e-03  1.197e-04   6.3e-05  8.3e-07  1.5e+04  2.1e+02
 13980  5.78974e-02  9.372e-03  1.195e-04   6.3e-05  8.3e-07  1.5e+04  1.4e+02
 13990  5.79051e-02  9.366e-03  1.193e-04   6.3e-05  8.3e-07  1.5e+04  9.4e+01
 14000  5.79145e-02  9.360e-03  1.191e-04   6.3e-05  8.3e-07  1.5e+04  1.2e+02
 14010  5.79242e-02  9.354e-03  1.189e-04   6.2e-05  8.3e-07  1.5e+04  1.4e+02
 14020  5.79331e-02  9.348e-03  1.188e-04   6.2e-05  8.2e-07  1.5e+04  1.7e+02
 14030  5.79423e-02  9.341e-03  1.186e-04   6.2e-05  8.2e-07  1.5e+04  1.4e+02
 14040  5.79522e-02  9.335e-03  1.184e-04   6.2e-05  8.2e-07  1.5e+04  1.8e+02
 14050  5.79632e-02  9.327e-03  1.182e-04   6.2e-05  8.2e-07  1.5e+04  2.5e+02
 14060  5.79709e-02  9.322e-03  1.181e-04   6.2e-05  8.2e-07  1.5e+04  1.1e+02
 14070  5.79808e-02  9.316e-03  1.179e-04   6.2e-05  8.2e-07  1.5e+04  1.5e+02
 14080  5.79908e-02  9.309e-03  1.177e-04   6.2e-05  8.2e-07  1.5e+04  2.1e+02
 14090  5.80009e-02  9.302e-03  1.175e-04   6.2e-05  8.2e-07  1.5e+04  1.5e+02
 14100  5.80100e-02  9.296e-03  1.173e-04   6.2e-05  8.2e-07  1.5e+04  2.2e+02
 14110  5.80189e-02  9.290e-03  1.172e-04   6.2e-05  8.2e-07  1.5e+04  8.4e+01
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 14120  5.80305e-02  9.282e-03  1.169e-04   6.2e-05  8.2e-07  1.5e+04  1.2e+02
 14130  5.80381e-02  9.277e-03  1.168e-04   6.2e-05  8.1e-07  1.5e+04  1.2e+02
 14140  5.80475e-02  9.271e-03  1.166e-04   6.2e-05  8.1e-07  1.5e+04  1.4e+02
 14150  5.80568e-02  9.265e-03  1.164e-04   6.2e-05  8.1e-07  1.5e+04  1.6e+02
 14160  5.80666e-02  9.258e-03  1.163e-04   6.2e-05  8.1e-07  1.5e+04  1.2e+02
 14170  5.80771e-02  9.251e-03  1.161e-04   6.2e-05  8.1e-07  1.5e+04  1.0e+02
 14180  5.80860e-02  9.245e-03  1.159e-04   6.2e-05  8.1e-07  1.5e+04  1.3e+02
 14190  5.80950e-02  9.239e-03  1.157e-04   6.2e-05  8.1e-07  1.5e+04  2.1e+02
 14200  5.81046e-02  9.233e-03  1.156e-04   6.2e-05  8.1e-07  1.6e+04  1.2e+02
 14210  5.81137e-02  9.227e-03  1.154e-04   6.2e-05  8.1e-07  1.6e+04  1.4e+02
 14220  5.81230e-02  9.221e-03  1.152e-04   6.2e-05  8.1e-07  1.6e+04  1.4e+02
 14230  5.81341e-02  9.213e-03  1.150e-04   6.2e-05  8.0e-07  1.6e+04  1.0e+02
 14240  5.81444e-02  9.206e-03  1.148e-04   6.2e-05  8.0e-07  1.6e+04  1.7e+02
 14250  5.81543e-02  9.200e-03  1.146e-04   6.1e-05  8.0e-07  1.6e+04  1.4e+02
 14260  5.81635e-02  9.194e-03  1.145e-04   6.1e-05  8.0e-07  1.6e+04  1.3e+02
 14270  5.81735e-02  9.187e-03  1.143e-04   6.1e-05  8.0e-07  1.6e+04  1.1e+02
 14280  5.81835e-02  9.180e-03  1.141e-04   6.1e-05  8.0e-07  1.6e+04  8.2e+01
 14290  5.81949e-02  9.173e-03  1.139e-04   6.1e-05  8.0e-07  1.6e+04  1.0e+02
 14300  5.82034e-02  9.167e-03  1.137e-04   6.1e-05  8.0e-07  1.6e+04  1.5e+02
 14310  5.82116e-02  9.162e-03  1.136e-04   6.1e-05  8.0e-07  1.6e+04  1.0e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 14320  5.82226e-02  9.155e-03  1.134e-04   6.1e-05  8.0e-07  1.6e+04  1.2e+02
 14330  5.82312e-02  9.149e-03  1.132e-04   6.1e-05  7.9e-07  1.6e+04  9.6e+01
 14340  5.82419e-02  9.142e-03  1.130e-04   6.1e-05  7.9e-07  1.6e+04  9.7e+01
 14350  5.82495e-02  9.137e-03  1.129e-04   6.1e-05  7.9e-07  1.6e+04  1.9e+02
 14360  5.82598e-02  9.130e-03  1.127e-04   6.1e-05  7.9e-07  1.6e+04  8.1e+01
 14370  5.82687e-02  9.124e-03  1.125e-04   6.1e-05  7.9e-07  1.6e+04  1.9e+02
 14380  5.82781e-02  9.118e-03  1.124e-04   6.1e-05  7.9e-07  1.6e+04  2.4e+02
 14390  5.82889e-02  9.111e-03  1.122e-04   6.1e-05  7.9e-07  1.6e+04  1.8e+02
 14400  5.82973e-02  9.105e-03  1.120e-04   6.1e-05  7.9e-07  1.6e+04  2.3e+02
 14410  5.83063e-02  9.099e-03  1.118e-04   6.1e-05  7.9e-07  1.6e+04  1.4e+02
 14420  5.83158e-02  9.093e-03  1.117e-04   6.1e-05  7.9e-07  1.6e+04  9.5e+01
 14430  5.83249e-02  9.087e-03  1.115e-04   6.1e-05  7.9e-07  1.6e+04  1.9e+02
 14440  5.83347e-02  9.081e-03  1.113e-04   6.1e-05  7.8e-07  1.6e+04  1.5e+02
 14450  5.83440e-02  9.075e-03  1.112e-04   6.1e-05  7.8e-07  1.6e+04  1.5e+02
 14460  5.83537e-02  9.068e-03  1.110e-04   6.1e-05  7.8e-07  1.6e+04  1.3e+02
 14470  5.83631e-02  9.062e-03  1.108e-04   6.1e-05  7.8e-07  1.6e+04  1.4e+02
 14480  5.83740e-02  9.055e-03  1.106e-04   6.0e-05  7.8e-07  1.6e+04  1.7e+02
 14490  5.83831e-02  9.049e-03  1.105e-04   6.0e-05  7.8e-07  1.6e+04  1.7e+02
 14500  5.83924e-02  9.043e-03  1.103e-04   6.0e-05  7.8e-07  1.6e+04  1.0e+02
 14510  5.84017e-02  9.037e-03  1.101e-04   6.0e-05  7.8e-07  1.6e+04  2.0e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 14520  5.84119e-02  9.030e-03  1.099e-04   6.0e-05  7.8e-07  1.6e+04  1.7e+02
 14530  5.84211e-02  9.024e-03  1.098e-04   6.0e-05  7.8e-07  1.6e+04  1.5e+02
 14540  5.84295e-02  9.019e-03  1.096e-04   6.0e-05  7.7e-07  1.6e+04  1.2e+02
 14550  5.84376e-02  9.014e-03  1.095e-04   6.0e-05  7.7e-07  1.6e+04  1.3e+02
 14560  5.84457e-02  9.009e-03  1.093e-04   6.0e-05  7.7e-07  1.6e+04  1.2e+02
 14570  5.84556e-02  9.002e-03  1.092e-04   6.0e-05  7.7e-07  1.6e+04  2.1e+02
 14580  5.84640e-02  8.997e-03  1.090e-04   6.0e-05  7.7e-07  1.6e+04  1.6e+02
 14590  5.84727e-02  8.991e-03  1.089e-04   6.0e-05  7.7e-07  1.6e+04  2.2e+02
 14600  5.84824e-02  8.985e-03  1.087e-04   6.0e-05  7.7e-07  1.6e+04  1.5e+02
 14610  5.84911e-02  8.979e-03  1.085e-04   6.0e-05  7.7e-07  1.6e+04  1.4e+02
 14620  5.85008e-02  8.973e-03  1.084e-04   6.0e-05  7.7e-07  1.6e+04  1.8e+02
 14630  5.85088e-02  8.968e-03  1.082e-04   6.0e-05  7.7e-07  1.6e+04  1.0e+02
 14640  5.85188e-02  8.961e-03  1.080e-04   6.0e-05  7.7e-07  1.6e+04  1.4e+02
 14650  5.85281e-02  8.955e-03  1.079e-04   6.0e-05  7.7e-07  1.6e+04  1.7e+02
 14660  5.85364e-02  8.950e-03  1.077e-04   6.0e-05  7.6e-07  1.6e+04  8.9e+01
 14670  5.85454e-02  8.944e-03  1.076e-04   6.0e-05  7.6e-07  1.6e+04  1.8e+02
 14680  5.85544e-02  8.938e-03  1.074e-04   6.0e-05  7.6e-07  1.6e+04  1.5e+02
 14690  5.85636e-02  8.932e-03  1.073e-04   6.0e-05  7.6e-07  1.6e+04  1.8e+02
 14700  5.85718e-02  8.927e-03  1.071e-04   6.0e-05  7.6e-07  1.6e+04  1.0e+02
 14710  5.85810e-02  8.921e-03  1.070e-04   6.0e-05  7.6e-07  1.6e+04  9.8e+01
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 14720  5.85912e-02  8.914e-03  1.068e-04   6.0e-05  7.6e-07  1.6e+04  2.0e+02
 14730  5.86000e-02  8.909e-03  1.066e-04   6.0e-05  7.6e-07  1.6e+04  1.5e+02
 14740  5.86090e-02  8.903e-03  1.065e-04   5.9e-05  7.6e-07  1.6e+04  1.5e+02
 14750  5.86173e-02  8.898e-03  1.063e-04   5.9e-05  7.6e-07  1.6e+04  1.1e+02
 14760  5.86272e-02  8.891e-03  1.062e-04   5.9e-05  7.6e-07  1.6e+04  1.0e+02
 14770  5.86362e-02  8.885e-03  1.060e-04   5.9e-05  7.5e-07  1.6e+04  2.2e+02
 14780  5.86443e-02  8.880e-03  1.059e-04   5.9e-05  7.5e-07  1.6e+04  1.4e+02
 14790  5.86544e-02  8.874e-03  1.057e-04   5.9e-05  7.5e-07  1.6e+04  1.5e+02
 14800  5.86643e-02  8.867e-03  1.055e-04   5.9e-05  7.5e-07  1.6e+04  1.6e+02
 14810  5.86728e-02  8.862e-03  1.054e-04   5.9e-05  7.5e-07  1.6e+04  1.6e+02
 14820  5.86821e-02  8.856e-03  1.052e-04   5.9e-05  7.5e-07  1.6e+04  2.1e+02
 14830  5.86915e-02  8.850e-03  1.050e-04   5.9e-05  7.5e-07  1.6e+04  1.1e+02
 14840  5.87019e-02  8.843e-03  1.049e-04   5.9e-05  7.5e-07  1.6e+04  2.1e+02
 14850  5.87106e-02  8.838e-03  1.047e-04   5.9e-05  7.5e-07  1.6e+04  1.1e+02
 14860  5.87198e-02  8.832e-03  1.045e-04   5.9e-05  7.5e-07  1.6e+04  1.1e+02
 14870  5.87306e-02  8.825e-03  1.044e-04   5.9e-05  7.5e-07  1.6e+04  1.7e+02
 14880  5.87405e-02  8.818e-03  1.042e-04   5.9e-05  7.4e-07  1.6e+04  1.2e+02
 14890  5.87488e-02  8.813e-03  1.040e-04   5.9e-05  7.4e-07  1.6e+04  9.7e+01
 14900  5.87580e-02  8.807e-03  1.039e-04   5.9e-05  7.4e-07  1.6e+04  2.1e+02
 14910  5.87676e-02  8.801e-03  1.037e-04   5.9e-05  7.4e-07  1.6e+04  9.3e+01
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 14920  5.87770e-02  8.795e-03  1.036e-04   5.9e-05  7.4e-07  1.6e+04  1.5e+02
 14930  5.87871e-02  8.789e-03  1.034e-04   5.9e-05  7.4e-07  1.6e+04  2.0e+02
 14940  5.87949e-02  8.784e-03  1.033e-04   5.9e-05  7.4e-07  1.6e+04  1.4e+02
 14950  5.88038e-02  8.778e-03  1.031e-04   5.9e-05  7.4e-07  1.6e+04  1.6e+02
 14960  5.88133e-02  8.772e-03  1.029e-04   5.9e-05  7.4e-07  1.6e+04  1.0e+02
 14970  5.88239e-02  8.765e-03  1.028e-04   5.9e-05  7.4e-07  1.6e+04  1.9e+02
 14980  5.88322e-02  8.760e-03  1.026e-04   5.9e-05  7.4e-07  1.6e+04  2.1e+02
 14990  5.88415e-02  8.754e-03  1.025e-04   5.8e-05  7.3e-07  1.6e+04  1.6e+02
 15000  5.88498e-02  8.749e-03  1.023e-04   5.8e-05  7.3e-07  1.6e+04  1.6e+02
 15010  5.88591e-02  8.743e-03  1.022e-04   5.8e-05  7.3e-07  1.6e+04  2.3e+02
 15020  5.88680e-02  8.737e-03  1.020e-04   5.8e-05  7.3e-07  1.6e+04  1.7e+02
 15030  5.88773e-02  8.731e-03  1.018e-04   5.8e-05  7.3e-07  1.6e+04  1.9e+02
 15040  5.88850e-02  8.727e-03  1.017e-04   5.8e-05  7.3e-07  1.6e+04  1.4e+02
 15050  5.88933e-02  8.721e-03  1.016e-04   5.8e-05  7.3e-07  1.6e+04  1.6e+02
 15060  5.89013e-02  8.716e-03  1.014e-04   5.8e-05  7.3e-07  1.6e+04  1.5e+02
 15070  5.89106e-02  8.710e-03  1.013e-04   5.8e-05  7.3e-07  1.6e+04  9.0e+01
 15080  5.89204e-02  8.704e-03  1.011e-04   5.8e-05  7.3e-07  1.6e+04  2.2e+02
 15090  5.89300e-02  8.698e-03  1.010e-04   5.8e-05  7.3e-07  1.6e+04  1.4e+02
 15100  5.89387e-02  8.693e-03  1.008e-04   5.8e-05  7.3e-07  1.6e+04  2.4e+02
 15110  5.89476e-02  8.687e-03  1.007e-04   5.8e-05  7.2e-07  1.6e+04  1.4e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 15120  5.89557e-02  8.682e-03  1.005e-04   5.8e-05  7.2e-07  1.6e+04  1.4e+02
 15130  5.89656e-02  8.676e-03  1.004e-04   5.8e-05  7.2e-07  1.6e+04  1.7e+02
 15140  5.89737e-02  8.671e-03  1.002e-04   5.8e-05  7.2e-07  1.6e+04  1.1e+02
 15150  5.89820e-02  8.665e-03  1.001e-04   5.8e-05  7.2e-07  1.6e+04  1.6e+02
 15160  5.89912e-02  8.659e-03  9.992e-05   5.8e-05  7.2e-07  1.6e+04  1.3e+02
 15170  5.90000e-02  8.654e-03  9.977e-05   5.8e-05  7.2e-07  1.6e+04  1.7e+02
 15180  5.90091e-02  8.648e-03  9.962e-05   5.8e-05  7.2e-07  1.6e+04  1.5e+02
 15190  5.90171e-02  8.643e-03  9.948e-05   5.8e-05  7.2e-07  1.6e+04  1.6e+02
 15200  5.90250e-02  8.638e-03  9.935e-05   5.8e-05  7.2e-07  1.6e+04  1.0e+02
 15210  5.90337e-02  8.633e-03  9.920e-05   5.8e-05  7.2e-07  1.6e+04  2.1e+02
 15220  5.90418e-02  8.628e-03  9.907e-05   5.8e-05  7.2e-07  1.6e+04  1.3e+02
 15230  5.90516e-02  8.621e-03  9.890e-05   5.8e-05  7.1e-07  1.6e+04  9.6e+01
 15240  5.90598e-02  8.616e-03  9.877e-05   5.8e-05  7.1e-07  1.6e+04  1.5e+02
 15250  5.90679e-02  8.611e-03  9.863e-05   5.8e-05  7.1e-07  1.6e+04  1.7e+02
 15260  5.90753e-02  8.607e-03  9.851e-05   5.7e-05  7.1e-07  1.6e+04  1.8e+02
 15270  5.90839e-02  8.601e-03  9.837e-05   5.7e-05  7.1e-07  1.6e+04  1.8e+02
 15280  5.90925e-02  8.596e-03  9.822e-05   5.7e-05  7.1e-07  1.6e+04  1.8e+02
